Incident_ID,Asset_ID,Opened_DateTime,Closed_DateTime,Priority,Incident_State,Root_Cause_Category,Assignment_Group
INC00000251,A0005764,2024-04-18,2024-04-18 03:12:11.043683056,P3,Closed,Hardware Failure,Server Operations
INC00000252,A0010073,2025-07-04,2025-07-04 04:38:25.789280006,P4,Resolved,Patch Failure,Service Desk
INC00000253,A0009739,2024-12-06,2024-12-06 02:32:44.969447180,P3,Resolved,User Error,Service Desk
INC00000254,A0011791,2025-04-11,2025-04-11 10:22:05.085313147,P4,Resolved,Security Control,Service Desk
INC00000255,A0023770,2025-04-07,2025-04-07 04:07:35.760033868,P3,Resolved,Network Connectivity,Application Support
INC00000256,A0016819,2024-04-08,2024-04-08 04:56:03.163742685,P4,Closed,Patch Failure,Service Desk
INC00000257,A0002168,2024-07-10,2024-07-10 01:25:49.348951809,P4,Resolved,Patch Failure,Network Operations
INC00000258,A0021315,2025-08-27,2025-08-27 03:22:34.891521286,P4,Resolved,Security Control,Service Desk
INC00000259,A0015469,2024-03-11,2024-03-11 06:13:53.561174991,P4,Closed,Configuration Error,Application Support
INC00000260,A0001003,2025-03-30,2025-03-30 10:39:23.521060173,P3,Closed,Configuration Error,Cybersecurity
INC00000261,A0007397,2024-01-27,2024-01-27 01:51:20.071900562,P4,Closed,Configuration Error,Network Operations
INC00000262,A0022126,2025-08-19,2025-08-19 05:28:16.279256902,P2,Resolved,Capacity Issue,Server Operations
INC00000263,A0023713,2025-01-04,2025-01-04 04:24:07.598286961,P2,Closed,Capacity Issue,End User Computing
INC00000264,A0019534,2025-02-06,2025-02-06 03:23:12.659533152,P3,Resolved,Configuration Error,Cybersecurity
INC00000265,A0019408,2025-06-22,2025-06-22 06:21:52.565487728,P3,Resolved,Security Control,Service Desk
INC00000266,A0014600,2026-02-13,2026-02-13 02:38:52.269907376,P3,Closed,Patch Failure,Server Operations
INC00000267,A0011808,2026-03-01,2026-03-01 06:52:03.882590612,P4,Cancelled,Software Defect,Cybersecurity
INC00000268,A0004618,2025-05-01,2025-05-01 10:36:44.303005238,P4,Resolved,Hardware Failure,End User Computing
INC00000269,A0011102,2024-11-06,2024-11-06 09:12:39.947184072,P2,Resolved,Software Defect,Application Support
INC00000270,A0018077,2024-06-09,2024-06-09 08:22:48.560492935,P4,Resolved,Hardware Failure,End User Computing
INC00000271,A0020476,2024-03-16,2024-03-16 06:53:45.680712716,P3,Resolved,Hardware Failure,Application Support
INC00000272,A0009153,2026-02-27,2026-02-27 05:09:54.603264106,P4,Resolved,Unknown,Application Support
INC00000273,A0022134,2024-02-01,2024-02-01 04:56:06.575789850,P1,Closed,Patch Failure,Service Desk
INC00000274,A0017170,2024-05-18,2024-05-18 02:35:29.237123158,P3,Resolved,Security Control,Application Support
INC00000275,A0002440,2024-06-01,2024-06-01 04:05:20.417789382,P4,Resolved,Unknown,Server Operations
INC00000276,A0017446,2025-09-08,2025-09-08 23:35:24.809062912,P3,Resolved,User Error,Server Operations
INC00000277,A0003316,2026-01-19,2026-01-19 11:47:44.075823428,P3,Resolved,Unknown,Service Desk
INC00000278,A0005896,2025-05-30,2025-05-30 10:57:25.643204020,P3,Resolved,Network Connectivity,Service Desk
INC00000279,A0006482,2024-08-09,2024-08-09 06:35:34.076575118,P4,Resolved,Hardware Failure,Application Support
INC00000280,A0006740,2024-04-17,2024-04-17 02:04:28.848561679,P4,Resolved,Software Defect,Server Operations
INC00000281,A0012595,2026-01-03,2026-01-03 04:44:27.045614911,P3,Closed,Software Defect,Server Operations
INC00000282,A0017821,2025-07-06,2025-07-06 11:02:10.144224816,P4,Resolved,User Error,Application Support
INC00000283,A0000935,2026-04-02,2026-04-02 01:08:35.916720046,P3,Resolved,Unknown,End User Computing
INC00000284,A0016774,2024-05-04,2024-05-04 04:14:04.817693410,P2,Closed,Hardware Failure,Server Operations
INC00000285,A0011500,2025-05-06,2025-05-06 02:05:37.757908489,P4,Resolved,Unknown,Network Operations
INC00000286,A0022982,2024-08-01,2024-08-01 06:22:56.930607357,P1,Resolved,User Error,Server Operations
INC00000287,A0000110,2024-04-16,2024-04-16 02:58:04.185649300,P4,Closed,User Error,End User Computing
INC00000288,A0017277,2025-10-29,2025-10-29 01:28:45.681331425,P3,Resolved,Software Defect,Network Operations
INC00000289,A0004347,2025-09-25,2025-09-25 02:30:43.581834698,P3,Resolved,Software Defect,Application Support
INC00000290,A0017916,2025-08-23,2025-08-23 02:40:39.121760942,P4,Resolved,Security Control,Application Support
INC00000291,A0004240,2025-10-11,2025-10-11 10:31:10.001804869,P4,Resolved,Capacity Issue,Application Support
INC00000292,A0000372,2024-03-31,2024-03-31 12:01:22.040213966,P4,Closed,Security Control,Network Operations
INC00000293,A0008162,2025-01-22,2025-01-22 07:10:51.559598452,P2,Closed,Capacity Issue,Server Operations
INC00000294,A0012631,2026-02-17,2026-02-17 10:38:16.159025918,P3,Resolved,Software Defect,Network Operations
INC00000295,A0009063,2025-01-28,2025-01-28 04:48:37.366680661,P4,Resolved,Unknown,Server Operations
INC00000296,A0021210,2025-01-31,2025-01-31 05:19:47.440933305,P2,Resolved,Security Control,Application Support
INC00000297,A0001424,2026-03-13,2026-03-13 02:15:58.894966216,P4,Cancelled,Configuration Error,Service Desk
INC00000298,A0013226,2026-04-20,2026-04-20 04:52:25.600623934,P3,Resolved,User Error,Server Operations
INC00000299,A0016476,2025-05-22,2025-05-22 17:14:27.218608126,P3,Resolved,Hardware Failure,Service Desk
INC00000300,A0019283,2025-04-11,2025-04-11 01:23:19.460629399,P2,Resolved,Patch Failure,Cybersecurity
INC00000301,A0000139,2024-01-28,2024-01-28 04:56:03.487574500,P4,Closed,Patch Failure,Server Operations
INC00000302,A0019474,2024-09-29,2024-09-29 07:04:50.509035397,P4,Resolved,Hardware Failure,End User Computing
INC00000303,A0009836,2026-01-20,2026-01-20 02:40:02.053050416,P3,Closed,Configuration Error,Service Desk
INC00000304,A0002444,2025-10-25,2025-10-25 01:28:32.217566516,P4,Closed,Software Defect,Network Operations
INC00000305,A0013387,2025-04-06,2025-04-06 01:20:33.119952244,P3,Resolved,Unknown,Cybersecurity
INC00000306,A0002804,2025-08-18,2025-08-18 07:36:06.843236749,P4,Resolved,Unknown,Application Support
INC00000307,A0000352,2025-10-18,2025-10-18 04:54:59.963396709,P2,Closed,Software Defect,Server Operations
INC00000308,A0012427,2024-03-22,2024-03-22 03:41:45.694468651,P3,Resolved,Patch Failure,Application Support
INC00000309,A0015324,2024-07-21,2024-07-21 03:18:52.871058453,P3,Resolved,Unknown,Server Operations
INC00000310,A0015320,2025-10-10,2025-10-10 01:09:27.897902125,P3,Closed,Network Connectivity,Cybersecurity
INC00000311,A0015597,2024-06-15,2024-06-15 05:39:35.564631346,P4,Resolved,Network Connectivity,Cybersecurity
INC00000312,A0014213,2025-10-26,2025-10-26 10:15:23.936990673,P3,Resolved,Network Connectivity,Cybersecurity
INC00000313,A0011236,2025-12-01,2025-12-01 12:00:58.800174116,P4,Resolved,Hardware Failure,Cybersecurity
INC00000314,A0016299,2025-03-18,2025-03-18 02:08:53.841840601,P3,Resolved,Hardware Failure,Service Desk
INC00000315,A0012730,2025-08-16,2025-08-16 03:46:13.421080750,P4,Resolved,User Error,Network Operations
INC00000316,A0009360,2024-07-03,2024-07-03 03:22:34.506822241,P4,Resolved,Patch Failure,Network Operations
INC00000317,A0018273,2024-10-19,2024-10-19 07:48:56.527109571,P4,Resolved,Hardware Failure,Application Support
INC00000318,A0007897,2024-04-05,2024-04-05 01:48:27.306746370,P3,Resolved,Configuration Error,Service Desk
INC00000319,A0011185,2024-05-23,2024-05-23 08:00:51.125443279,P4,Cancelled,Unknown,Service Desk
INC00000320,A0004578,2025-10-17,2025-10-17 04:26:06.253753779,P3,Resolved,Security Control,Cybersecurity
INC00000321,A0019220,2026-01-29,2026-01-29 05:54:21.991970174,P3,Resolved,Software Defect,Network Operations
INC00000322,A0020604,2024-12-21,2024-12-21 20:01:04.915543342,P1,Resolved,Unknown,Server Operations
INC00000323,A0002583,2025-06-24,2025-06-24 06:25:50.778819188,P4,Resolved,Software Defect,Service Desk
INC00000324,A0011597,2025-05-13,2025-05-13 01:30:22.435921976,P4,Resolved,Hardware Failure,Network Operations
INC00000325,A0004899,2025-04-05,2025-04-05 14:53:01.812420553,P4,Closed,Software Defect,Cybersecurity
INC00000326,A0000035,2024-02-01,2024-02-01 03:09:03.175672121,P2,Resolved,Capacity Issue,Network Operations
INC00000327,A0011228,2025-05-06,2025-05-06 01:34:47.032352497,P3,Resolved,User Error,Service Desk
INC00000328,A0017373,2025-06-19,2025-06-19 06:43:03.327240223,P1,Resolved,Capacity Issue,Cybersecurity
INC00000329,A0001864,2026-01-29,2026-01-29 07:47:28.135256251,P4,Closed,Capacity Issue,Application Support
INC00000330,A0016353,2024-07-23,2024-07-23 06:21:42.736437900,P3,Resolved,Security Control,Network Operations
INC00000331,A0022988,2025-08-10,2025-08-10 01:30:28.934602052,P2,Closed,Security Control,Application Support
INC00000332,A0007938,2024-07-10,2024-07-10 08:15:50.411132690,P1,Closed,Configuration Error,Network Operations
INC00000333,A0007600,2025-03-05,2025-03-05 05:46:37.493084722,P4,Closed,Hardware Failure,End User Computing
INC00000334,A0002867,2026-04-24,2026-04-24 01:44:43.708755051,P3,Resolved,Network Connectivity,Network Operations
INC00000335,A0001530,2025-12-31,2025-12-31 18:24:34.819557847,P2,Closed,Patch Failure,Server Operations
INC00000336,A0001940,2025-02-03,2025-02-03 02:20:15.279996382,P4,Closed,Configuration Error,Service Desk
INC00000337,A0022424,2025-03-03,2025-03-03 06:54:33.391291118,P3,Resolved,Patch Failure,Network Operations
INC00000338,A0009439,2026-01-12,2026-01-12 07:41:30.959459689,P4,Cancelled,Software Defect,Application Support
INC00000339,A0009005,2024-09-15,2024-09-15 12:33:29.405212311,P4,Resolved,Software Defect,End User Computing
INC00000340,A0005409,2024-01-23,2024-01-23 03:53:47.317276611,P4,Resolved,Unknown,Cybersecurity
INC00000341,A0014792,2025-01-06,2025-01-06 09:53:51.419639374,P4,Closed,Capacity Issue,Server Operations
INC00000342,A0016337,2025-08-27,2025-08-27 15:55:01.108196882,P3,Closed,Configuration Error,Service Desk
INC00000343,A0011315,2024-11-09,2024-11-09 11:19:58.920536755,P3,Closed,Unknown,Application Support
INC00000344,A0005264,2024-05-27,2024-05-27 09:33:56.020632242,P3,Closed,Software Defect,Network Operations
INC00000345,A0001890,2026-01-09,2026-01-09 08:07:01.926038679,P3,Closed,Capacity Issue,Cybersecurity
INC00000346,A0010196,2025-07-13,2025-07-13 01:36:56.120136591,P4,Resolved,Security Control,Service Desk
INC00000347,A0013595,2025-08-11,2025-08-11 04:16:16.277805800,P3,Resolved,Software Defect,End User Computing
INC00000348,A0018294,2024-01-22,2024-01-22 09:16:19.952882072,P4,Resolved,Hardware Failure,End User Computing
INC00000349,A0020309,2025-08-10,2025-08-10 16:09:19.756816286,P2,Resolved,Network Connectivity,Service Desk
INC00000350,A0012762,2025-01-16,2025-01-16 03:53:49.759357729,P3,Resolved,Unknown,Application Support
INC00000351,A0006681,2026-03-27,2026-03-27 04:32:00.939759554,P1,Resolved,Software Defect,Cybersecurity
INC00000352,A0011299,2024-10-22,2024-10-22 05:35:42.981903078,P3,Resolved,Patch Failure,Service Desk
INC00000353,A0002312,2024-11-05,2024-11-05 06:20:39.439754372,P3,Resolved,Patch Failure,Server Operations
INC00000354,A0005620,2024-06-13,2024-06-13 02:10:05.277090486,P4,Resolved,Hardware Failure,Service Desk
INC00000355,A0000162,2025-04-19,2025-04-19 07:39:27.084644992,P4,Resolved,Patch Failure,End User Computing
INC00000356,A0015807,2025-07-09,2025-07-09 12:30:46.883750972,P3,Closed,Patch Failure,Application Support
INC00000357,A0017921,2025-02-08,2025-02-08 01:32:25.508058842,P4,Closed,Capacity Issue,Service Desk
INC00000358,A0000820,2024-02-10,2024-02-10 06:14:59.510853229,P3,Resolved,Security Control,Service Desk
INC00000359,A0023277,2025-07-12,2025-07-12 04:44:53.528153874,P4,Resolved,Software Defect,Cybersecurity
INC00000360,A0012929,2026-02-27,2026-02-27 13:53:58.704864784,P3,Closed,Network Connectivity,Service Desk
INC00000361,A0009574,2024-06-18,2024-06-18 08:10:55.281665197,P3,Resolved,Patch Failure,End User Computing
INC00000362,A0013149,2025-01-15,2025-01-15 12:13:55.339500576,P4,Resolved,Software Defect,End User Computing
INC00000363,A0017660,2025-01-20,2025-01-20 06:03:47.130950124,P4,Closed,User Error,Application Support
INC00000364,A0018354,2026-03-08,2026-03-08 02:56:26.039078116,P4,Resolved,Security Control,Network Operations
INC00000365,A0019244,2024-12-19,2024-12-19 14:21:43.583933721,P4,Closed,Capacity Issue,Cybersecurity
INC00000366,A0012915,2026-03-14,2026-03-14 01:50:32.266359337,P3,Resolved,Security Control,Service Desk
INC00000367,A0015845,2024-04-23,2024-04-23 02:08:40.175703931,P3,Closed,Capacity Issue,Service Desk
INC00000368,A0016327,2024-07-25,2024-07-25 07:29:35.154987230,P3,Resolved,Unknown,Cybersecurity
INC00000369,A0022173,2025-07-28,2025-07-28 10:30:19.713004282,P2,Resolved,Security Control,Service Desk
INC00000370,A0015980,2025-01-04,2025-01-04 11:09:20.503025967,P3,Resolved,Software Defect,Service Desk
INC00000371,A0018614,2026-04-19,2026-04-19 01:03:44.401560483,P4,Closed,Software Defect,Server Operations
INC00000372,A0016916,2025-05-19,2025-05-19 01:40:39.378827323,P4,Cancelled,Capacity Issue,Network Operations
INC00000373,A0023081,2025-06-15,2025-06-15 07:11:08.325373689,P4,Cancelled,Configuration Error,End User Computing
INC00000374,A0015751,2024-07-25,2024-07-25 07:21:25.146915483,P4,Resolved,Configuration Error,Cybersecurity
INC00000375,A0014385,2024-11-26,2024-11-26 05:06:11.872477922,P3,Resolved,Software Defect,Network Operations
INC00000376,A0022787,2024-04-24,2024-04-24 13:58:27.707559992,P4,Closed,User Error,Server Operations
INC00000377,A0018392,2024-04-24,2024-04-24 02:47:02.789967656,P3,Closed,Configuration Error,Cybersecurity
INC00000378,A0012621,2025-07-29,2025-07-29 02:41:20.135488038,P3,Resolved,Capacity Issue,End User Computing
INC00000379,A0023710,2024-11-06,2024-11-06 12:04:46.218568328,P3,Resolved,Unknown,End User Computing
INC00000380,A0021282,2024-08-22,2024-08-22 06:15:59.761733292,P2,Closed,Network Connectivity,Network Operations
INC00000381,A0015548,2025-08-24,2025-08-24 08:01:51.451944441,P4,Resolved,Software Defect,End User Computing
INC00000382,A0002804,2025-06-03,2025-06-03 08:24:32.705240086,P4,Closed,Patch Failure,Cybersecurity
INC00000383,A0002955,2024-10-16,2024-10-16 00:51:52.187877651,P3,Resolved,Configuration Error,Cybersecurity
INC00000384,A0010497,2025-06-24,2025-06-24 06:36:40.747619844,P3,Closed,User Error,Cybersecurity
INC00000385,A0021602,2025-09-07,2025-09-07 04:56:31.197591621,P4,Closed,Capacity Issue,Server Operations
INC00000386,A0014605,2025-08-03,2025-08-03 02:45:22.572240508,P2,Resolved,Hardware Failure,Service Desk
INC00000387,A0021236,2024-11-15,2024-11-15 02:06:02.723285412,P3,Closed,Capacity Issue,Service Desk
INC00000388,A0021013,2026-03-15,2026-03-15 01:32:37.744690549,P4,Cancelled,User Error,Network Operations
INC00000389,A0004689,2025-11-05,2025-11-05 12:54:41.757042884,P3,Resolved,Security Control,Cybersecurity
INC00000390,A0009274,2026-05-09,2026-05-09 04:30:16.041619828,P3,Resolved,Security Control,Network Operations
INC00000391,A0009704,2024-09-18,2024-09-18 03:31:19.801581607,P3,Resolved,Security Control,Application Support
INC00000392,A0022698,2025-10-20,2025-10-20 05:39:56.107307923,P3,Closed,Network Connectivity,Cybersecurity
INC00000393,A0000389,2026-01-08,2026-01-08 06:02:29.477603943,P1,Resolved,Network Connectivity,Application Support
INC00000394,A0021967,2024-07-03,2024-07-03 07:49:33.590900172,P3,Resolved,Configuration Error,End User Computing
INC00000395,A0021513,2025-11-03,2025-11-03 10:41:01.455577396,P4,Cancelled,Patch Failure,Server Operations
INC00000396,A0011770,2025-09-17,2025-09-17 00:25:27.102524228,P2,Closed,Network Connectivity,Service Desk
INC00000397,A0001871,2026-03-26,2026-03-26 10:08:01.333774496,P3,Resolved,Capacity Issue,Cybersecurity
INC00000398,A0010280,2024-06-02,2024-06-02 07:37:09.873616126,P3,Resolved,Unknown,Cybersecurity
INC00000399,A0018979,2024-09-17,2024-09-17 01:08:23.476596914,P4,Resolved,Network Connectivity,Cybersecurity
INC00000400,A0007927,2024-10-01,2024-10-01 06:20:22.727651989,P4,Closed,Configuration Error,Cybersecurity
INC00000401,A0002214,2025-08-05,2025-08-05 02:44:10.045165938,P3,Closed,Hardware Failure,Service Desk
INC00000402,A0022794,2024-10-15,2024-10-15 01:52:07.380347426,P1,Resolved,Unknown,Server Operations
INC00000403,A0021755,2025-11-29,2025-11-29 08:30:28.379876781,P3,Closed,Configuration Error,Network Operations
INC00000404,A0021339,2026-05-06,2026-05-06 06:11:29.273681648,P3,Resolved,Security Control,Service Desk
INC00000405,A0016728,2024-06-03,2024-06-03 02:28:58.208522858,P3,Resolved,Software Defect,Service Desk
INC00000406,A0016112,2026-02-12,2026-02-12 08:12:31.281150135,P3,Resolved,Hardware Failure,Network Operations
INC00000407,A0007354,2024-10-31,2024-10-31 03:24:03.316294609,P3,Closed,Capacity Issue,End User Computing
INC00000408,A0022747,2024-08-29,2024-08-29 09:42:14.412807334,P4,Closed,Software Defect,Server Operations
INC00000409,A0010147,2024-09-12,2024-09-12 04:06:50.173739974,P4,Resolved,Software Defect,Application Support
INC00000410,A0022096,2025-11-10,2025-11-10 02:54:59.338969981,P3,Resolved,Configuration Error,Cybersecurity
INC00000411,A0016296,2024-03-09,2024-03-09 04:03:44.650258052,P1,Closed,Security Control,Application Support
INC00000412,A0006110,2026-03-20,2026-03-20 06:16:08.321966216,P4,Resolved,Configuration Error,Network Operations
INC00000413,A0010068,2026-03-11,2026-03-11 05:35:16.038214515,P2,Resolved,Capacity Issue,Application Support
INC00000414,A0006423,2025-11-04,2025-11-04 03:27:53.368108866,P4,Resolved,Software Defect,Cybersecurity
INC00000415,A0004301,2024-08-30,2024-08-30 04:34:37.121624266,P3,Resolved,Capacity Issue,End User Computing
INC00000416,A0019137,2026-02-13,2026-02-13 07:40:08.182147202,P4,Resolved,Network Connectivity,End User Computing
INC00000417,A0007910,2024-09-14,2024-09-14 02:46:05.453711259,P4,Resolved,Unknown,Application Support
INC00000418,A0016158,2024-06-12,2024-06-12 04:43:15.182208768,P2,Closed,Patch Failure,Server Operations
INC00000419,A0015639,2026-03-29,2026-03-29 03:26:19.605774066,P2,Resolved,Network Connectivity,Network Operations
INC00000420,A0002224,2024-04-14,2024-04-14 07:27:33.556812080,P2,Resolved,User Error,Service Desk
INC00000421,A0019302,2025-03-30,2025-03-30 09:18:32.850330951,P3,Closed,Capacity Issue,End User Computing
INC00000422,A0018097,2024-04-01,2024-04-01 09:01:09.215087840,P3,Closed,Unknown,Server Operations
INC00000423,A0014029,2024-10-20,2024-10-20 11:34:18.979161308,P4,Closed,Unknown,Server Operations
INC00000424,A0001757,2026-01-23,2026-01-23 07:24:32.500915174,P3,Resolved,Hardware Failure,End User Computing
INC00000425,A0022252,2024-07-30,2024-07-30 10:46:27.778917964,P4,Resolved,Capacity Issue,Application Support
