Asset_ID,Asset_Name,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End,Expected_EOL,Lifecycle_Status,Current_Status,Location_ID,Business_Unit,Criticality,Environment,Replacement_Cost_CAD,Days_To_EOL,Age_Years,Criticality_Score,EOL_Score,Vulnerability_Count,Critical_Vuln_Count,High_Vuln_Count,Avg_CVSS,Max_CVSS,Incident_Count,Total_Downtime_Hours,Avg_Downtime_Hours,Refresh_Project_Count,Latest_Refresh_Status,Planned_Refresh_Budget,Location_Name,Region,City,Country,Location_Type,Risk_Score,Risk_Band
AST-0000067,LAP-0000067,Laptop,Lenovo,ThinkPad T14 Gen 2,45BM1ENF31,2021-11-09,2021-11-19,2024-11-18,2026-06-25,0-6 Months,In Service,LOC-0076,Data & Analytics,Low,Test,1500,24,4.6,1,4,2.0,1.0,1.0,8.8,9.8,4.0,21.12,5.279999999999999,0.0,,0.0,GTA Branches 73,GTA Branches,Oakville,Canada,Branch,107.0,High
AST-0000068,LAP-0000068,Laptop,Apple,MacBook Pro 14-inch M2 Pro,2II826GYUP,2023-03-31,2023-04-27,2027-04-26,2029-08-13,Supported >24 Months,In Service,LOC-0061,Legal & Compliance,High,Test,2850,1169,3.2,3,1,3.0,1.0,2.0,8.466666666666667,9.8,5.0,12.3,2.46,0.0,,0.0,GTA Branches 58,GTA Branches,Toronto,Canada,Branch,80.5,High
AST-0000069,LAP-0000069,Laptop,HP,EliteBook 850 G9,5BRN7ZSEDF,2025-01-24,2025-02-27,2029-02-26,2027-03-02,6-12 Months,Planned Refresh,LOC-0042,Cybersecurity,High,Production,1650,274,1.3,3,3,4.0,3.0,1.0,9.35,10.0,4.0,6.640000000000001,1.66,0.0,,0.0,GTA Branches 39,GTA Branches,Mississauga,Canada,Branch,125.0,Critical
AST-0000070,LAP-0000070,Laptop,Apple,MacBook Air M2,OONNCILDZM,2023-04-28,2023-05-26,2026-05-25,2028-08-03,Supported >24 Months,In Service,LOC-0057,Cybersecurity,Critical,Production,1650,794,3.1,4,1,2.0,1.0,1.0,8.3,8.8,5.0,8.5,1.7,1.0,Planning,1635.96,GTA Branches 54,GTA Branches,Markham,Canada,Branch,93.5,High
AST-0000071,LAP-0000071,Laptop,Dell,Latitude 7440,ACJ4T0SEKK,2023-06-18,2023-07-07,2027-07-06,2026-12-23,6-12 Months,In Service,LOC-0036,Technology,Medium,Test,1850,205,3.0,2,3,4.0,4.0,0.0,9.9,10.0,2.0,6.92,3.46,0.0,,0.0,GTA Branches 33,GTA Branches,Mississauga,Canada,Branch,109.0,High
AST-0000072,LAP-0000072,Laptop,Lenovo,ThinkPad T14 Gen 2,VASIFPWIOX,2023-06-10,2023-07-21,2028-07-19,2023-08-31,Past EOL,In Service,LOC-0118,Retail Banking,High,Development,1500,-1005,3.0,3,5,4.0,3.0,1.0,9.8,9.8,4.0,8.45,2.1125,0.0,,0.0,Western Canada 20,Western Canada,Calgary,Canada,DR Site,165.0,Critical
AST-0000073,LAP-0000073,Laptop,Apple,MacBook Air M2,A5BNN0MCIX,2024-07-08,2024-07-13,2029-07-12,2025-11-07,Past EOL,In Service,LOC-0140,Risk,Critical,Test,1650,-206,1.9,4,5,3.0,2.0,1.0,9.866666666666667,10.0,5.0,10.05,2.01,0.0,,0.0,Quebec 17,Quebec,Laval,Canada,Branch,177.5,Critical
AST-0000074,LAP-0000074,Laptop,HP,EliteBook 840 G8,QZW3C1QKBH,2021-10-01,2021-10-04,2025-10-03,2026-10-22,0-6 Months,In Service,LOC-0140,Capital Markets,High,Test,1500,143,4.7,3,4,2.0,2.0,0.0,9.9,10.0,3.0,11.02,3.673333333333333,1.0,Not Started,1633.4,Quebec 17,Quebec,Laval,Canada,Branch,137.5,Critical
AST-0000075,LAP-0000075,Laptop,HP,EliteBook 840 G8,GM25LEN606,2022-09-28,2022-10-31,2026-10-30,2028-05-23,12-24 Months,Planned Refresh,LOC-0140,Wealth Management,Low,Test,1500,722,3.7,1,2,2.0,2.0,0.0,9.9,10.0,3.0,2.71,0.9033333333333332,1.0,In Progress,1896.99,Quebec 17,Quebec,Laval,Canada,Branch,67.5,Medium
AST-0000076,LAP-0000076,Laptop,HP,EliteBook 840 G8,20CV3TLCXL,2022-01-18,2022-02-19,2027-02-18,2030-05-29,Supported >24 Months,Retired,LOC-0128,Capital Markets,High,Development,1500,1458,4.4,3,1,2.0,2.0,0.0,9.8,9.8,4.0,18.21,4.5525,1.0,In Progress,1917.59,Quebec 5,Quebec,Quebec City,Canada,Branch,79.0,Medium
AST-0000077,LAP-0000077,Laptop,HP,EliteBook 850 G9,WPX2CYOS0F,2023-03-08,2023-04-22,2027-04-21,2027-06-30,12-24 Months,In Service,LOC-0090,Wealth Management,High,Development,1650,394,3.2,3,2,0.0,0.0,0.0,,,2.0,5.53,2.765,0.0,,0.0,Ontario Regional 7,Ontario Regional,London,Canada,DR Site,88.0,High
AST-0000078,LAP-0000078,Laptop,Dell,Latitude 7440,NUVY8N1UTO,2025-09-14,2025-09-17,2028-09-16,2026-09-28,0-6 Months,Quarantined,LOC-0018,Commercial Banking,High,Development,1850,119,0.7,3,4,2.0,2.0,0.0,10.0,10.0,5.0,4.76,0.952,0.0,,0.0,GTA Branches 15,GTA Branches,Vaughan,Canada,Branch,140.5,Critical
AST-0000079,LAP-0000079,Laptop,Lenovo,ThinkPad T14 Gen 3,E1ZHWY9HEC,2023-09-24,2023-10-02,2026-10-01,2031-02-06,Supported >24 Months,In Service,LOC-0048,Risk,Medium,Test,1600,1711,2.7,2,1,2.0,2.0,0.0,9.9,10.0,7.0,18.46,2.637142857142857,0.0,,0.0,GTA Branches 45,GTA Branches,Toronto,Canada,Branch,68.5,Medium
AST-0000080,LAP-0000080,Laptop,Apple,MacBook Pro 14-inch M2 Pro,64Z7W2SEHE,2023-06-29,2023-08-12,2027-08-11,2028-04-08,12-24 Months,Planned Refresh,LOC-0089,Technology,Medium,Development,2850,677,2.9,2,2,3.0,3.0,0.0,9.8,9.8,1.0,0.0,0.0,1.0,In Progress,3740.9,Ontario Regional 6,Ontario Regional,Kingston,Canada,Office,83.5,High
AST-0000081,LAP-0000081,Laptop,Dell,Latitude 5420,WDL9ZS13C9,2023-03-10,2023-04-15,2028-04-13,2028-02-20,12-24 Months,Quarantined,LOC-0095,Wealth Management,Critical,Production,1450,629,3.2,4,2,2.0,2.0,0.0,9.8,9.8,6.0,25.75,4.291666666666667,1.0,In Progress,1837.32,Ontario Regional 12,Ontario Regional,Kitchener,Canada,DR Site,117.0,Critical
AST-0000082,LAP-0000082,Laptop,Dell,Latitude 5430,XG8P6BEFFL,2024-10-08,2024-11-07,2029-11-06,2027-05-22,6-12 Months,Quarantined,LOC-0133,Capital Markets,Critical,Test,1550,355,1.6,4,3,1.0,1.0,0.0,9.8,9.8,8.0,22.03,2.75375,0.0,,0.0,Quebec 10,Quebec,Quebec City,Canada,Data Centre,136.0,Critical
AST-0000083,LAP-0000083,Laptop,Lenovo,ThinkPad T14 Gen 2,JWWDXVUGW6,2023-01-10,2023-02-13,2027-02-12,2027-02-06,6-12 Months,In Service,LOC-0021,Commercial Banking,High,Test,1500,250,3.4,3,3,2.0,2.0,0.0,9.8,9.8,3.0,9.58,3.1933333333333334,1.0,Blocked,2007.64,GTA Branches 18,GTA Branches,Mississauga,Canada,Branch,117.5,Critical
AST-0000084,LAP-0000084,Laptop,Dell,Latitude 5420,OXRWK8R2YK,2021-04-28,2021-05-04,2024-05-03,2030-03-02,Supported >24 Months,In Service,LOC-0148,Commercial Banking,Medium,Test,1450,1370,5.1,2,1,0.0,0.0,0.0,,,4.0,27.11,6.7775,0.0,,0.0,Atlantic Canada 5,Atlantic Canada,Halifax,Canada,Office,56.0,Medium
AST-0000085,LAP-0000085,Laptop,Dell,Latitude 5420,LZ049ENULQ,2022-01-18,2022-02-16,2026-02-15,2027-11-12,12-24 Months,In Service,LOC-0124,Wealth Management,Medium,Production,1450,529,4.4,2,2,1.0,0.0,1.0,9.8,9.8,9.0,36.73,4.081111111111111,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,85.5,High
AST-0000086,LAP-0000086,Laptop,Apple,MacBook Pro 14-inch M2 Pro,P8637ZGF9Q,2024-05-22,2024-06-01,2027-06-01,2031-03-17,Supported >24 Months,In Service,LOC-0013,Commercial Banking,Medium,Test,2850,1750,2.0,2,1,2.0,2.0,0.0,9.9,10.0,5.0,6.62,1.324,0.0,,0.0,GTA Branches 10,GTA Branches,Toronto,Canada,Branch,65.5,Medium
AST-0000087,LAP-0000087,Laptop,Apple,MacBook Pro 14-inch M2 Pro,MBR5XQT4P5,2023-02-17,2023-02-23,2027-02-22,2029-04-09,Supported >24 Months,Quarantined,LOC-0130,Wealth Management,Medium,Test,2850,1043,3.3,2,1,4.0,3.0,1.0,9.85,10.0,2.0,4.79,2.395,1.0,In Progress,2568.9,Quebec 7,Quebec,Montreal,Canada,DR Site,67.0,Medium
AST-0000088,LAP-0000088,Laptop,HP,EliteBook 840 G8,TCS1K9YE9O,2023-04-06,2023-04-30,2026-04-29,2028-03-05,12-24 Months,In Service,LOC-0103,Retail Banking,High,Development,1500,643,3.2,3,2,1.0,1.0,0.0,9.8,9.8,7.0,11.04,1.5771428571428572,0.0,,0.0,Western Canada 5,Western Canada,Victoria,Canada,DR Site,99.5,High
AST-0000089,LAP-0000089,Laptop,Apple,MacBook Air M2,BZ2SF6F7LO,2024-07-18,2024-07-28,2027-07-28,2025-08-25,Past EOL,Retired,LOC-0155,Risk,Medium,Production,1650,-280,1.9,2,5,2.0,2.0,0.0,9.9,10.0,7.0,31.09,4.441428571428571,1.0,Planning,1674.79,Data Centre 2,Data Centre,Calgary,Canada,DR Site,148.5,Critical
AST-0000090,LAP-0000090,Laptop,Lenovo,ThinkPad T14 Gen 3,RALDOL65WV,2025-08-28,2025-09-19,2030-09-18,2028-04-16,12-24 Months,In Service,LOC-0131,Finance,High,Development,1600,685,0.8,3,2,4.0,2.0,2.0,9.4,10.0,9.0,30.66,3.4066666666666667,0.0,,0.0,Quebec 8,Quebec,Montreal,Canada,Office,110.5,Critical
AST-0000091,LAP-0000091,Laptop,Lenovo,ThinkPad T14 Gen 2,1N3IUZGPPO,2025-02-17,2025-02-21,2030-02-20,2026-09-22,0-6 Months,In Service,LOC-0123,Retail Banking,High,Test,1500,113,1.3,3,4,1.0,1.0,0.0,10.0,10.0,5.0,16.45,3.29,0.0,,0.0,Western Canada 25,Western Canada,Calgary,Canada,Data Centre,136.5,Critical
AST-0000092,LAP-0000092,Laptop,HP,EliteBook 850 G9,LXSLG6MM1Z,2025-01-22,2025-03-03,2029-03-02,2031-08-24,Supported >24 Months,Quarantined,LOC-0016,Technology,Medium,Test,1650,1910,1.4,2,1,3.0,1.0,2.0,9.8,9.8,4.0,22.81,5.7025,0.0,,0.0,GTA Branches 13,GTA Branches,Mississauga,Canada,Branch,64.0,Medium
AST-0000093,LAP-0000093,Laptop,Lenovo,ThinkPad T14 Gen 3,1ZYRRU7ZKU,2025-10-01,2025-11-01,2028-10-31,2029-12-11,Supported >24 Months,Retired,LOC-0064,Commercial Banking,Medium,Development,1600,1289,0.7,2,1,0.0,0.0,0.0,,,4.0,6.5,1.625,0.0,,0.0,GTA Branches 61,GTA Branches,Oakville,Canada,Branch,56.0,Medium
AST-0000094,LAP-0000094,Laptop,HP,EliteBook 850 G9,MPJRHT7ZEW,2024-06-17,2024-07-10,2027-07-10,2026-04-11,Past EOL,Retired,LOC-0075,Retail Banking,Critical,Production,1650,-51,2.0,4,5,2.0,1.0,1.0,9.9,10.0,8.0,24.87,3.10875,1.0,Planning,1776.42,GTA Branches 72,GTA Branches,Mississauga,Canada,Branch,178.0,Critical
AST-0000095,LAP-0000095,Laptop,Lenovo,ThinkPad T14 Gen 2,OZD1AT7O75,2022-06-12,2022-06-16,2027-06-15,2026-12-14,6-12 Months,Planned Refresh,LOC-0136,Commercial Banking,Medium,Production,1500,196,4.0,2,3,4.0,2.0,2.0,9.35,10.0,5.0,8.73,1.746,0.0,,0.0,Quebec 13,Quebec,Gatineau,Canada,Data Centre,109.5,High
AST-0000096,LAP-0000096,Laptop,Lenovo,ThinkPad T14 Gen 2,I04B7P47B4,2022-09-12,2022-10-03,2026-10-02,2025-01-09,Past EOL,Planned Refresh,LOC-0016,Operations,Low,Test,1500,-508,3.7,1,5,1.0,1.0,0.0,10.0,10.0,5.0,20.92,4.184,1.0,Planning,1778.54,GTA Branches 13,GTA Branches,Mississauga,Canada,Branch,126.5,Critical
AST-0000097,LAP-0000097,Laptop,Dell,Latitude 7440,K9TR74QGEF,2024-11-13,2024-11-16,2027-11-16,2027-03-02,6-12 Months,Planned Refresh,LOC-0077,Finance,Low,Development,1850,274,1.5,1,3,5.0,2.0,3.0,9.4,9.8,9.0,16.29,1.81,0.0,,0.0,GTA Branches 74,GTA Branches,Brampton,Canada,Branch,102.5,High
AST-0000098,LAP-0000098,Laptop,Lenovo,ThinkPad T14 Gen 3,G463SDYGFL,2026-05-11,2026-05-23,2029-05-22,2027-06-07,12-24 Months,In Service,LOC-0087,Cybersecurity,High,Production,1600,371,0.1,3,2,1.0,1.0,0.0,9.8,9.8,3.0,4.11,1.37,0.0,,0.0,Ontario Regional 4,Ontario Regional,London,Canada,Data Centre,93.5,High
AST-0000099,LAP-0000099,Laptop,Dell,Latitude 5420,UUJMIYQFY7,2022-08-17,2022-09-11,2025-09-10,2027-10-28,12-24 Months,Quarantined,LOC-0115,Technology,Critical,Development,1450,514,3.8,4,2,2.0,2.0,0.0,9.9,10.0,2.0,0.27,0.135,0.0,,0.0,Western Canada 17,Western Canada,Vancouver,Canada,Data Centre,111.0,Critical
AST-0000100,LAP-0000100,Laptop,Lenovo,ThinkPad T14 Gen 3,RQ9NZ61231,2026-03-14,2026-03-22,2031-03-21,2027-07-18,12-24 Months,Quarantined,LOC-0076,Capital Markets,Medium,Production,1600,412,0.2,2,2,3.0,2.0,1.0,9.2,10.0,5.0,29.75,5.95,0.0,,0.0,GTA Branches 73,GTA Branches,Oakville,Canada,Branch,87.5,High
AST-0000101,LAP-0000101,Laptop,Dell,Latitude 5430,36HTF4PYZR,2025-03-12,2025-04-10,2030-04-09,2028-04-09,12-24 Months,Retired,LOC-0093,Retail Banking,High,Production,1550,678,1.2,3,2,2.0,2.0,0.0,9.8,9.8,1.0,1.95,1.95,0.0,,0.0,Ontario Regional 10,Ontario Regional,Kitchener,Canada,Branch,94.5,High
AST-0000102,LAP-0000102,Laptop,Apple,MacBook Pro 14-inch M2 Pro,Q30O30UBMC,2023-04-24,2023-05-24,2026-05-23,2026-09-28,0-6 Months,In Service,LOC-0132,Wealth Management,High,Test,2850,119,3.1,3,4,2.0,1.0,1.0,9.3,9.8,8.0,14.35,1.79375,1.0,In Progress,2582.33,Quebec 9,Quebec,Quebec City,Canada,DR Site,143.0,Critical
AST-0000103,LAP-0000103,Laptop,Dell,Latitude 5430,9XP9N56NYX,2024-11-22,2024-11-25,2028-11-24,2025-01-27,Past EOL,Retired,LOC-0105,Retail Banking,Low,Test,1550,-490,1.5,1,5,3.0,0.0,3.0,8.8,8.8,10.0,38.78,3.878,1.0,Not Started,1784.86,Western Canada 7,Western Canada,Edmonton,Canada,Office,136.0,Critical
AST-0000104,LAP-0000104,Laptop,Dell,Latitude 7440,419QZPNIQF,2025-03-13,2025-03-21,2028-03-20,2024-10-19,Past EOL,In Service,LOC-0138,Wealth Management,Low,Production,1850,-590,1.2,1,5,3.0,0.0,3.0,8.8,8.8,6.0,24.37,4.0616666666666665,0.0,,0.0,Quebec 15,Quebec,Montreal,Canada,Office,130.0,Critical
AST-0000105,LAP-0000105,Laptop,Dell,Latitude 5430,ICVQY5IBPT,2022-06-05,2022-07-18,2026-07-17,2024-09-21,Past EOL,In Service,LOC-0158,Technology,Critical,Production,1550,-618,4.0,4,5,1.0,1.0,0.0,9.1,9.1,4.0,10.09,2.5225,1.0,Completed,1573.13,DR Site 1,DR Site,Winnipeg,Canada,Branch,170.0,Critical
AST-0000106,LAP-0000106,Laptop,Dell,Latitude 7440,3I59SOJUV0,2026-01-26,2026-02-14,2029-02-13,2030-10-29,Supported >24 Months,In Service,LOC-0148,Capital Markets,High,Test,1850,1611,0.3,3,1,5.0,3.0,2.0,9.48,10.0,1.0,1.9,1.9,0.0,,0.0,Atlantic Canada 5,Atlantic Canada,Halifax,Canada,Office,82.5,High
AST-0000107,LAP-0000107,Laptop,HP,EliteBook 850 G9,LOFN1R4KZ3,2025-05-13,2025-06-14,2028-06-13,2026-09-21,0-6 Months,In Service,LOC-0089,Legal & Compliance,High,Test,1650,112,1.1,3,4,1.0,1.0,0.0,8.8,8.8,4.0,2.22,0.555,1.0,Not Started,2047.2,Ontario Regional 6,Ontario Regional,Kingston,Canada,Office,135.0,Critical
AST-0000108,LAP-0000108,Laptop,Apple,MacBook Air M2,LCQNT3BNVB,2024-10-23,2024-11-19,2029-11-18,2029-09-24,Supported >24 Months,In Service,LOC-0136,Retail Banking,Medium,Production,1650,1211,1.6,2,1,1.0,1.0,0.0,9.8,9.8,5.0,8.27,1.654,1.0,Planning,2197.07,Quebec 13,Quebec,Gatineau,Canada,Data Centre,61.5,Medium
AST-0000109,LAP-0000109,Laptop,Lenovo,ThinkPad T14 Gen 2,K6HG0016ZZ,2024-05-19,2024-07-01,2029-06-30,2031-02-14,Supported >24 Months,Planned Refresh,LOC-0056,Wealth Management,Critical,Development,1500,1719,2.0,4,1,1.0,1.0,0.0,9.8,9.8,7.0,14.0,2.0,0.0,,0.0,GTA Branches 53,GTA Branches,Richmond Hill,Canada,Branch,94.5,High
AST-0000110,LAP-0000110,Laptop,Lenovo,ThinkPad T14 Gen 2,JSRD9Q46NO,2024-03-07,2024-03-28,2028-03-27,2024-09-24,Past EOL,Retired,LOC-0098,Wealth Management,High,Development,1500,-615,2.2,3,5,1.0,0.0,1.0,8.8,8.8,4.0,14.21,3.5525,0.0,,0.0,Ontario Regional 15,Ontario Regional,London,Canada,DR Site,153.0,Critical
AST-0000111,LAP-0000111,Laptop,Lenovo,ThinkPad T14 Gen 2,KHIUIT7M1R,2021-11-26,2021-11-28,2025-11-27,2028-04-03,12-24 Months,Quarantined,LOC-0142,Operations,High,Development,1500,672,4.5,3,2,0.0,0.0,0.0,,,3.0,7.949999999999999,2.65,0.0,,0.0,Quebec 19,Quebec,Montreal,Canada,Branch,89.5,High
AST-0000112,LAP-0000112,Laptop,Apple,MacBook Pro 14-inch M2 Pro,G698S4C3BA,2025-08-01,2025-08-12,2030-08-11,2027-10-12,12-24 Months,In Service,LOC-0091,Retail Banking,High,Development,2850,498,0.8,3,2,5.0,5.0,0.0,9.84,10.0,2.0,0.93,0.465,0.0,,0.0,Ontario Regional 8,Ontario Regional,Hamilton,Canada,Data Centre,108.0,High
AST-0000113,LAP-0000113,Laptop,Lenovo,ThinkPad T14 Gen 2,W76XATOAZT,2021-06-20,2021-06-30,2024-06-29,2027-01-10,6-12 Months,In Service,LOC-0056,Risk,Medium,Test,1500,223,4.9,2,3,4.0,3.0,1.0,9.8,9.8,5.0,6.19,1.238,0.0,,0.0,GTA Branches 53,GTA Branches,Richmond Hill,Canada,Branch,111.5,Critical
AST-0000114,LAP-0000114,Laptop,Dell,Latitude 5420,7SIWJM2C8Q,2023-12-24,2024-02-07,2029-02-05,2027-02-20,6-12 Months,In Service,LOC-0111,Cybersecurity,Critical,Production,1450,264,2.4,4,3,0.0,0.0,0.0,,,3.0,4.8,1.6,1.0,Not Started,1479.2,Western Canada 13,Western Canada,Winnipeg,Canada,DR Site,124.5,Critical
AST-0000115,LAP-0000115,Laptop,Lenovo,ThinkPad T14 Gen 2,RWZC4XL996,2022-10-08,2022-11-21,2025-11-20,2028-04-27,12-24 Months,In Service,LOC-0009,Retail Banking,Medium,Test,1500,696,3.6,2,2,0.0,0.0,0.0,,,4.0,5.87,1.4675,0.0,,0.0,GTA Branches 6,GTA Branches,Toronto,Canada,Branch,76.0,Medium
AST-0000116,LAP-0000116,Laptop,Lenovo,ThinkPad T14 Gen 2,76UB7L8V1Z,2022-04-09,2022-05-24,2027-05-23,2023-12-26,Past EOL,Planned Refresh,LOC-0122,Commercial Banking,Critical,Test,1500,-888,4.1,4,5,2.0,0.0,2.0,9.3,9.8,3.0,15.12,5.04,0.0,,0.0,Western Canada 24,Western Canada,Edmonton,Canada,Office,168.5,Critical
AST-0000117,LAP-0000117,Laptop,Dell,Latitude 5430,6L1F90S9BP,2023-12-04,2023-12-15,2028-12-13,2027-01-15,6-12 Months,In Service,LOC-0062,Finance,High,Test,1550,228,2.5,3,3,3.0,0.0,3.0,9.133333333333336,9.8,3.0,2.61,0.87,0.0,,0.0,GTA Branches 59,GTA Branches,Vaughan,Canada,Branch,115.5,Critical
AST-0000118,LAP-0000118,Laptop,HP,EliteBook 840 G8,J9RM7PYXDW,2024-05-24,2024-07-03,2029-07-02,2026-07-23,0-6 Months,In Service,LOC-0102,Legal & Compliance,Medium,Test,1500,52,2.0,2,4,1.0,1.0,0.0,10.0,10.0,7.0,13.27,1.8957142857142857,0.0,,0.0,Western Canada 4,Western Canada,Victoria,Canada,Data Centre,124.5,Critical
AST-0000119,LAP-0000119,Laptop,Dell,Latitude 5430,OMD7Q1DDPU,2022-09-16,2022-10-04,2025-10-03,2027-05-26,6-12 Months,Retired,LOC-0098,Technology,High,Test,1550,359,3.7,3,3,3.0,3.0,0.0,9.8,9.8,4.0,2.61,0.6525,0.0,,0.0,Ontario Regional 15,Ontario Regional,London,Canada,DR Site,123.0,Critical
AST-0000120,LAP-0000120,Laptop,HP,EliteBook 850 G9,5AO20U9ISY,2022-10-29,2022-10-31,2025-10-30,2027-02-18,6-12 Months,In Service,LOC-0091,Finance,High,Development,1650,262,3.6,3,3,4.0,3.0,1.0,9.85,10.0,8.0,27.77,3.4712499999999995,1.0,Not Started,2173.93,Ontario Regional 8,Ontario Regional,Hamilton,Canada,Data Centre,131.0,Critical
AST-0000121,LAP-0000121,Laptop,Dell,Latitude 7440,PRCJIWVHDK,2024-10-02,2024-10-22,2028-10-21,2031-05-14,Supported >24 Months,Planned Refresh,LOC-0127,Retail Banking,Low,Development,1850,1808,1.7,1,1,2.0,2.0,0.0,9.8,9.8,3.0,6.420000000000001,2.14,0.0,,0.0,Quebec 4,Quebec,Laval,Canada,Data Centre,47.5,Low
AST-0000122,LAP-0000122,Laptop,HP,EliteBook 840 G8,9EL8HL88KZ,2024-06-24,2024-07-19,2028-07-18,2028-02-24,12-24 Months,Planned Refresh,LOC-0113,Capital Markets,High,Test,1500,633,1.9,3,2,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,0.0,Western Canada 15,Western Canada,Victoria,Canada,Data Centre,86.5,High
AST-0000123,LAP-0000123,Laptop,Lenovo,ThinkPad T14 Gen 2,VTYT8QZPKY,2022-11-30,2022-12-25,2026-12-24,2027-07-13,12-24 Months,Planned Refresh,LOC-0101,Capital Markets,Critical,Production,1500,407,3.5,4,2,3.0,1.0,2.0,9.466666666666669,9.8,3.0,6.72,2.24,0.0,,0.0,Western Canada 3,Western Canada,Calgary,Canada,Office,112.5,Critical
AST-0000124,LAP-0000124,Laptop,Apple,MacBook Pro 14-inch M2 Pro,2C9ROS7YT2,2023-10-13,2023-11-23,2027-11-22,2027-03-02,6-12 Months,In Service,LOC-0062,Commercial Banking,Low,Development,2850,274,2.6,1,3,2.0,1.0,1.0,9.9,10.0,3.0,5.89,1.9633333333333327,0.0,,0.0,GTA Branches 59,GTA Branches,Vaughan,Canada,Branch,85.5,High
AST-0000125,LAP-0000125,Laptop,Apple,MacBook Air M2,FWUXX8L2DD,2025-10-29,2025-12-09,2028-12-08,2025-11-15,Past EOL,In Service,LOC-0028,Technology,High,Development,1650,-198,0.6,3,5,2.0,1.0,1.0,9.8,9.8,7.0,20.94,2.9914285714285715,0.0,,0.0,GTA Branches 25,GTA Branches,Markham,Canada,Branch,161.5,Critical
AST-0000126,LAP-0000126,Laptop,Apple,MacBook Air M2,1VSMADO8E7,2025-05-28,2025-07-03,2030-07-02,2027-09-25,12-24 Months,In Service,LOC-0148,Commercial Banking,Medium,Development,1650,481,1.0,2,2,0.0,0.0,0.0,,,2.0,13.39,6.695,0.0,,0.0,Atlantic Canada 5,Atlantic Canada,Halifax,Canada,Office,73.0,Medium
AST-0000127,LAP-0000127,Laptop,HP,EliteBook 840 G8,PZLK3E4XYF,2022-10-01,2022-10-23,2026-10-22,2028-02-01,12-24 Months,Quarantined,LOC-0053,Risk,Medium,Production,1500,610,3.7,2,2,2.0,1.0,1.0,9.9,10.0,4.0,16.77,4.1925,0.0,,0.0,GTA Branches 50,GTA Branches,Brampton,Canada,Branch,82.0,High
AST-0000128,LAP-0000128,Laptop,Lenovo,ThinkPad T14 Gen 2,IOGXPBWHVN,2023-12-24,2024-01-05,2029-01-03,2026-09-26,0-6 Months,Quarantined,LOC-0041,Capital Markets,Medium,Development,1500,117,2.4,2,4,0.0,0.0,0.0,,,2.0,0.94,0.47,0.0,,0.0,GTA Branches 38,GTA Branches,Mississauga,Canada,Branch,113.0,Critical
AST-0000129,LAP-0000129,Laptop,Lenovo,ThinkPad T14 Gen 2,GLQJ5SXVWV,2022-03-29,2022-04-16,2027-04-15,2028-07-06,Supported >24 Months,In Service,LOC-0017,Human Resources,High,Test,1500,766,4.2,3,1,3.0,3.0,0.0,9.8,9.8,4.0,15.45,3.8625,1.0,In Progress,1408.03,GTA Branches 14,GTA Branches,Vaughan,Canada,Branch,83.0,High
AST-0000130,LAP-0000130,Laptop,HP,EliteBook 840 G8,EEKGYSPENG,2023-07-27,2023-09-05,2026-09-04,2026-07-15,0-6 Months,Quarantined,LOC-0077,Operations,High,Test,1500,44,2.8,3,4,2.0,1.0,1.0,9.8,9.8,4.0,14.38,3.595,1.0,Completed,1804.09,GTA Branches 74,GTA Branches,Brampton,Canada,Branch,137.0,Critical
AST-0000131,LAP-0000131,Laptop,Apple,MacBook Air M2,LQBMAE38SR,2026-05-21,2026-07-02,2029-07-01,2028-05-05,12-24 Months,Quarantined,LOC-0143,Retail Banking,Medium,Production,1650,704,0.0,2,2,0.0,0.0,0.0,,,2.0,14.72,7.36,1.0,Deferred,1772.72,Quebec 20,Quebec,Montreal,Canada,Office,73.0,Medium
AST-0000132,LAP-0000132,Laptop,Apple,MacBook Pro 14-inch M2 Pro,KJTGQ01TEE,2025-05-01,2025-05-30,2029-05-29,2027-03-18,6-12 Months,Retired,LOC-0043,Retail Banking,Low,Production,2850,290,1.1,1,3,5.0,4.0,1.0,9.84,10.0,3.0,4.5,1.5,1.0,Not Started,3353.21,GTA Branches 40,GTA Branches,Oakville,Canada,Branch,97.5,High
AST-0000133,LAP-0000133,Laptop,HP,EliteBook 840 G8,0XI5BJ5D5E,2024-01-16,2024-01-19,2029-01-17,2027-08-13,12-24 Months,In Service,LOC-0113,Finance,Critical,Production,1500,438,2.4,4,2,3.0,2.0,1.0,9.466666666666669,9.8,2.0,1.88,0.94,0.0,,0.0,Western Canada 15,Western Canada,Victoria,Canada,Data Centre,113.0,Critical
AST-0000134,LAP-0000134,Laptop,Lenovo,ThinkPad T14 Gen 2,232UTVG9KU,2024-05-20,2024-07-04,2028-07-03,2029-03-10,Supported >24 Months,Retired,LOC-0157,Technology,Low,Production,1500,1013,2.0,1,1,1.0,1.0,0.0,8.8,8.8,4.0,19.98,4.995,1.0,Completed,1371.97,Data Centre 4,Data Centre,Toronto,Canada,DR Site,45.0,Low
