Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date,Version,Release_Date,Vendor_Support_End_Date,Software_Category,Months_To_Software_EOL,Software_EOL_Status,Software_Compliance_Risk
SWI00000151,A0000026,Microsoft,OneDrive,24.x,2019-08-24,Intune,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000152,A0000026,Adobe,Adobe Acrobat Pro 2020,20,2019-08-24,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000153,A0000026,Microsoft,Windows 10 Enterprise,22H2,2019-08-24,Intune,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000154,A0000026,Adobe,Adobe Acrobat Pro 2020,20,2019-08-24,Tanium,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000155,A0000027,Microsoft,Windows 11 Enterprise,23H2,2021-02-09,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000156,A0000027,Adobe,Adobe Acrobat Pro 2020,20,2021-02-09,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000157,A0000027,Mozilla,Firefox ESR,115,2021-02-09,Intune,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000158,A0000027,Google,Google Chrome,124,2021-02-09,Tanium,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000159,A0000027,Microsoft,OneDrive,24.x,2021-02-09,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000160,A0000028,Microsoft,Microsoft Teams Classic,1.6,2024-06-12,Intune,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000161,A0000028,Microsoft,Windows 10 Enterprise,22H2,2024-06-12,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000162,A0000028,Microsoft,Windows 11 Enterprise,23H2,2024-06-12,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000163,A0000028,Microsoft,Microsoft Teams Classic,1.6,2024-06-12,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000164,A0000028,Adobe,Adobe Acrobat Pro 2020,20,2024-06-12,Tanium,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000165,A0000029,Microsoft,OneDrive,24.x,2018-05-30,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000166,A0000029,Mozilla,Firefox ESR,115,2018-05-30,Intune,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000167,A0000029,Adobe,Adobe Acrobat Pro 2020,20,2018-05-30,Intune,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000168,A0000029,Adobe,Adobe Acrobat Pro 2020,20,2018-05-30,Tanium,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000169,A0000029,Microsoft,Microsoft Teams Classic,1.6,2018-05-30,Intune,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000170,A0000030,Microsoft,Windows 11 Enterprise,23H2,2024-04-12,SCCM,Open Source,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000171,A0000030,Google,Google Chrome,124,2024-04-12,SCCM,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000172,A0000030,Microsoft,Microsoft Teams Classic,1.6,2024-04-12,Tanium,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000173,A0000030,Microsoft,Microsoft Teams Classic,1.6,2024-04-12,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000174,A0000030,Google,Google Chrome,124,2024-04-12,SCCM,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000175,A0000031,Microsoft,Windows 10 Enterprise,22H2,2020-03-07,Server Discovery,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000176,A0000031,Microsoft,Windows 11 Enterprise,23H2,2020-03-07,Server Discovery,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000177,A0000031,Microsoft,Windows 11 Enterprise,23H2,2020-03-07,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000178,A0000031,Microsoft,Microsoft Teams Classic,1.6,2020-03-07,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000179,A0000031,Microsoft,Windows 11 Enterprise,23H2,2020-03-07,SCCM,Open Source,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000180,A0000032,Microsoft,Windows 10 Enterprise,22H2,2022-03-17,Intune,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000181,A0000032,Adobe,Adobe Acrobat Pro 2020,20,2022-03-17,Intune,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000182,A0000032,Microsoft,OneDrive,24.x,2022-03-17,Intune,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000183,A0000032,Mozilla,Firefox ESR,115,2022-03-17,Intune,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000184,A0000032,Microsoft,Windows 11 Enterprise,23H2,2022-03-17,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000185,A0000033,Microsoft,Microsoft Teams Classic,1.6,2022-08-06,Tanium,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000186,A0000033,Google,Google Chrome,124,2022-08-06,Intune,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000187,A0000033,Google,Google Chrome,124,2022-08-06,SCCM,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000188,A0000033,Microsoft,OneDrive,24.x,2022-08-06,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000189,A0000033,Microsoft,OneDrive,24.x,2022-08-06,Tanium,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000190,A0000033,Microsoft,Visual Studio Code,1.90,2022-08-06,SCCM,Open Source,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00000191,A0000033,Git,Git,2.43,2022-08-06,SCCM,User,2026-05-31,2.43,2023-11-20,2025-11-20,Development,-6.4,Unsupported,High
SWI00000192,A0000033,Microsoft,.NET,8,2022-08-06,SCCM,Device,2026-05-31,8,2023-11-14,2026-11-10,Development,5.3,Support Ending in 12 Months,Medium
SWI00000193,A0000034,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-04-07,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000194,A0000034,Microsoft,OneDrive,24.x,2021-04-07,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000195,A0000034,Microsoft,OneDrive,24.x,2021-04-07,Server Discovery,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000196,A0000034,Adobe,Adobe Acrobat Pro 2020,20,2021-04-07,Intune,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000197,A0000034,Microsoft,Windows 10 Enterprise,22H2,2021-04-07,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000198,A0000034,OpenJS Foundation,Node.js,18,2021-04-07,SCCM,Enterprise,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00000199,A0000034,Jenkins,Jenkins,2.401 LTS,2021-04-07,SCCM,Device,2026-05-31,2.401 LTS,2023-04-01,2024-09-01,DevOps,-21.0,Unsupported,High
SWI00000200,A0000034,OpenJS Foundation,Node.js,18,2021-04-07,SCCM,Enterprise,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00000201,A0000034,Microsoft,Power BI Desktop,2024,2021-04-07,SCCM,User,2026-05-31,2024,2024-01-01,2026-01-01,Analytics,-5.0,Unsupported,High
SWI00000202,A0000035,Adobe,Adobe Acrobat Pro 2020,20,2020-01-01,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000203,A0000035,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-01-01,SCCM,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000204,A0000035,Microsoft,Microsoft Teams Classic,1.6,2020-01-01,SCCM,Open Source,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000205,A0000035,Microsoft,Microsoft Teams Classic,1.6,2020-01-01,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000206,A0000035,Microsoft,Microsoft Teams Classic,1.6,2020-01-01,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000207,A0000036,Microsoft,Microsoft Teams Classic,1.6,2020-11-30,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000208,A0000036,Adobe,Adobe Acrobat Pro 2020,20,2020-11-30,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000209,A0000036,Google,Google Chrome,124,2020-11-30,SCCM,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000210,A0000036,Microsoft,Windows 10 Enterprise,22H2,2020-11-30,Tanium,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000211,A0000036,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-11-30,Server Discovery,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000212,A0000037,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-07-14,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000213,A0000037,Microsoft,OneDrive,24.x,2019-07-14,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000214,A0000037,Microsoft,Microsoft Teams Classic,1.6,2019-07-14,Tanium,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000215,A0000037,Mozilla,Firefox ESR,115,2019-07-14,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000216,A0000037,Google,Google Chrome,124,2019-07-14,SCCM,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000217,A0000038,Microsoft,OneDrive,24.x,2020-04-21,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000218,A0000038,Microsoft,Windows 10 Enterprise,22H2,2020-04-21,Intune,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000219,A0000038,Microsoft,OneDrive,24.x,2020-04-21,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000220,A0000038,Mozilla,Firefox ESR,115,2020-04-21,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000221,A0000038,Microsoft,OneDrive,24.x,2020-04-21,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000222,A0000039,Mozilla,Firefox ESR,115,2021-10-23,SCCM,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000223,A0000039,Mozilla,Firefox ESR,115,2021-10-23,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000224,A0000039,Microsoft,Windows 11 Enterprise,23H2,2021-10-23,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000225,A0000039,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-10-23,SCCM,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000226,A0000039,Mozilla,Firefox ESR,115,2021-10-23,Tanium,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000227,A0000040,Mozilla,Firefox ESR,115,2019-06-10,Tanium,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000228,A0000040,Mozilla,Firefox ESR,115,2019-06-10,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000229,A0000040,Microsoft,Microsoft Teams Classic,1.6,2019-06-10,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000230,A0000040,Microsoft,Windows 10 Enterprise,22H2,2019-06-10,Intune,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000231,A0000040,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-06-10,Intune,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000232,A0000041,Microsoft,Microsoft Teams Classic,1.6,2022-04-10,SCCM,Open Source,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000233,A0000041,Microsoft,OneDrive,24.x,2022-04-10,Tanium,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000234,A0000041,Microsoft,OneDrive,24.x,2022-04-10,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000235,A0000041,Google,Google Chrome,124,2022-04-10,Server Discovery,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000236,A0000041,Microsoft,OneDrive,24.x,2022-04-10,Intune,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000237,A0000041,OpenJS Foundation,Node.js,16,2022-04-10,Intune,Open Source,2026-05-31,16,2021-04-20,2023-09-11,Development,-32.7,Unsupported,High
SWI00000238,A0000041,OpenJS Foundation,Node.js,18,2022-04-10,SCCM,Enterprise,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00000239,A0000041,OpenJS Foundation,Node.js,18,2022-04-10,Server Discovery,Device,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00000240,A0000041,IBM,IBM SPSS Statistics,29,2022-04-10,SCCM,User,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00000241,A0000042,Mozilla,Firefox ESR,115,2022-07-03,Intune,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000242,A0000042,Google,Google Chrome,124,2022-07-03,Tanium,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000243,A0000042,Microsoft,Windows 10 Enterprise,22H2,2022-07-03,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000244,A0000042,Adobe,Adobe Acrobat Pro 2020,20,2022-07-03,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000245,A0000042,Mozilla,Firefox ESR,115,2022-07-03,Intune,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000246,A0000042,Anaconda,Anaconda Distribution,2023.09,2022-07-03,SCCM,Open Source,2026-05-31,2023.09,2023-09-01,2025-09-01,Analytics,-9.0,Unsupported,High
SWI00000247,A0000042,Atlassian,Bitbucket Data Center,8,2022-07-03,SCCM,Enterprise,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00000248,A0000042,Anaconda,Anaconda Distribution,2023.09,2022-07-03,SCCM,Device,2026-05-31,2023.09,2023-09-01,2025-09-01,Analytics,-9.0,Unsupported,High
SWI00000249,A0000042,Tableau,Tableau Desktop,2023.3,2022-07-03,Server Discovery,User,2026-05-31,2023.3,2023-10-01,2025-10-01,Analytics,-8.0,Unsupported,High
SWI00000250,A0000042,Microsoft,.NET,6,2022-07-03,Server Discovery,Open Source,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00000251,A0000043,Microsoft,OneDrive,24.x,2021-10-26,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000252,A0000043,Microsoft,Windows 11 Enterprise,23H2,2021-10-26,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000253,A0000043,Mozilla,Firefox ESR,115,2021-10-26,SCCM,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000254,A0000043,Microsoft,OneDrive,24.x,2021-10-26,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000255,A0000043,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-10-26,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000256,A0000044,Adobe,Adobe Acrobat Pro 2020,20,2022-07-13,Server Discovery,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000257,A0000044,Microsoft,OneDrive,24.x,2022-07-13,Server Discovery,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000258,A0000044,Microsoft,OneDrive,24.x,2022-07-13,Intune,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000259,A0000044,Adobe,Adobe Acrobat Pro 2020,20,2022-07-13,Tanium,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000260,A0000044,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-07-13,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000261,A0000045,Microsoft,Windows 10 Enterprise,22H2,2022-10-09,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000262,A0000045,Microsoft,OneDrive,24.x,2022-10-09,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000263,A0000045,Adobe,Adobe Acrobat Pro 2020,20,2022-10-09,Server Discovery,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000264,A0000045,Microsoft,Windows 11 Enterprise,23H2,2022-10-09,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000265,A0000045,Microsoft,Windows 11 Enterprise,23H2,2022-10-09,SCCM,Open Source,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000266,A0000046,Adobe,Adobe Acrobat Pro 2020,20,2021-08-11,SCCM,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000267,A0000046,Microsoft,Windows 11 Enterprise,23H2,2021-08-11,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000268,A0000046,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-08-11,Server Discovery,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000269,A0000046,Google,Google Chrome,124,2021-08-11,SCCM,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000270,A0000046,Microsoft,Windows 10 Enterprise,22H2,2021-08-11,Intune,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000271,A0000047,Mozilla,Firefox ESR,115,2019-11-08,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00000272,A0000047,Google,Google Chrome,124,2019-11-08,SCCM,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000273,A0000047,Microsoft,Windows 11 Enterprise,23H2,2019-11-08,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000274,A0000047,Microsoft,Windows 11 Enterprise,23H2,2019-11-08,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000275,A0000047,Adobe,Adobe Acrobat Pro 2020,20,2019-11-08,SCCM,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00000276,A0000048,Microsoft,Windows 10 Enterprise,22H2,2021-08-01,Tanium,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000277,A0000048,Microsoft,Windows 11 Enterprise,23H2,2021-08-01,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00000278,A0000048,Microsoft,OneDrive,24.x,2021-08-01,Intune,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000279,A0000048,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-08-01,SCCM,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00000280,A0000048,Microsoft,Microsoft Teams Classic,1.6,2021-08-01,Intune,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00000281,A0000049,Microsoft,OneDrive,24.x,2024-07-03,Server Discovery,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000282,A0000049,Google,Google Chrome,124,2024-07-03,SCCM,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000283,A0000049,Microsoft,Windows 10 Enterprise,22H2,2024-07-03,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00000284,A0000049,Microsoft,OneDrive,24.x,2024-07-03,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00000285,A0000049,Google,Google Chrome,124,2024-07-03,SCCM,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00000286,A0000049,Python Software Foundation,Python,3.8,2024-07-03,SCCM,Device,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
