Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority,Remediation_Priority,Cyber_Risk_Category
A0001086,LTP-001086,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPSV17EF5OPK,2018-02-26,2018-03-21,2022-02-25,1007.9,ONR007,BU010,Corporate,E012380,In Use,Intune,2026-05-31,2022-04-01,2027-04-01,4,1450,8.2,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,4,28.52,35.43,Medium,Accelerated,End User Computing / Branch
A0001105,LTP-001105,Laptop,HP,EliteBook 840 G8,LTPRPCJIAZV2G,2018-03-14,2018-04-17,2022-03-13,1140.21,QUE015,BU006,Production,E012148,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,8.13,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,9,70.85,64.54,High,Immediate,End User Computing / Branch
A0001145,LTP-001145,Laptop,HP,EliteBook 850 G9,LTP84U6ZUHO6Y,2020-12-25,2021-01-29,2023-12-25,986.92,WST002,BU003,Branch,E015390,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,5.34,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,5,37.5,37.88,Medium,Accelerated,End User Computing / Branch
A0001163,LTP-001163,Laptop,HP,EliteBook 840 G8,LTPXJTEGANVF4,2024-02-20,2024-03-11,2028-02-19,1233.73,GTA057,BU009,Production,E016549,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,2.23,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,9,62.95,64.15,High,Immediate,End User Computing / Branch
A0001191,LTP-001191,Laptop,HP,EliteBook 840 G8,LTPXO8AH3W6VW,2021-12-21,2022-01-05,2024-12-20,895.48,QUE019,BU002,Corporate,E011372,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,4.41,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,6,31.75,56.59,High,Immediate,End User Computing / Branch
A0001192,LTP-001192,Laptop,Dell,Latitude 5420,LTPBE2HSAR3SE,2018-09-05,2018-09-08,2022-09-04,1074.82,ONR004,BU005,Corporate,E005613,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.73,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,1,5.62,28.28,Low,Accelerated,End User Computing / Branch
A0001198,LTP-001198,Laptop,Dell,Latitude 5420,LTPASIG3C905M,2018-06-23,2018-07-06,2023-06-22,1032.5,GTA032,BU004,Production,E019914,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.91,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,4,30.58,35.53,Medium,Accelerated,End User Computing / Branch
A0001206,LTP-001206,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPV0ZKXY5BRB,2023-04-28,2023-05-14,2027-04-27,1180.16,GTA025,BU005,Non-Production,E011607,In Stock,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,3.05,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,8,54.86,44.74,Medium,Accelerated,End User Computing / Branch
A0001218,LTP-001218,Laptop,Dell,Latitude 5420,LTPQCMP61JO5S,2022-01-24,2022-02-25,2025-01-23,896.36,ATL009,BU002,Production,E010152,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,4.27,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,1,13.27,28.66,Low,Accelerated,End User Computing / Branch
A0001271,LTP-001271,Laptop,HP,EliteBook 840 G8,LTPKSM23CO1VR,2022-11-22,2023-01-06,2026-11-21,1005.25,WST020,BU001,Production,E004008,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,3.4,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,3,29.19,50.46,Medium,Immediate,End User Computing / Branch
A0001307,LTP-001307,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPTV9Q4Z2XVK,2022-05-08,2022-05-21,2025-05-07,1336.19,WST003,BU001,Branch,E008138,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,4.03,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,6,46.15,40.31,Medium,Accelerated,End User Computing / Branch
A0001349,LTP-001349,Laptop,HP,EliteBook 850 G9,LTPQJBXT2TQZN,2019-03-15,2019-03-22,2023-03-14,1161.52,ATL006,BU001,Non-Production,E021529,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,7.2,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,5,21.62,41.08,Medium,Accelerated,End User Computing / Branch
A0001367,LTP-001367,Laptop,HP,EliteBook 850 G9,LTP8H0TEVCG7Q,2022-03-17,2022-03-22,2026-03-16,1259.0,GTA079,BU003,Production,E006366,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,4.2,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,4,21.51,35.08,Medium,Accelerated,End User Computing / Branch
A0001379,LTP-001379,Laptop,HP,EliteBook 840 G8,LTPC38QF2823I,2022-07-20,2022-08-10,2025-07-19,950.18,QUE014,BU009,Corporate,E020307,In Use,Network Discovery,2026-05-31,2021-01-01,2026-01-01,4,1300,3.81,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,2,5.08,47.25,Medium,Immediate,End User Computing / Branch
A0001385,LTP-001385,Laptop,HP,EliteBook 840 G8,LTPWV0S8PRGP6,2024-01-11,2024-02-04,2027-01-10,1115.75,WST024,BU003,Corporate,E018567,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,2.32,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,2,0,2,4,10.3,51.52,Medium,Immediate,End User Computing / Branch
A0001388,LTP-001388,Laptop,HP,EliteBook 850 G9,LTPTYRYLI2LCO,2024-12-27,2025-01-14,2027-12-27,1307.18,GTA068,BU002,Disaster Recovery,E016009,Retired Pending Disposal,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,1.38,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,5,40.38,38.02,Medium,Accelerated,End User Computing / Branch
A0001390,LTP-001390,Laptop,Dell,Latitude 5420,LTPGPWZVG54HD,2018-06-03,2018-06-05,2023-06-02,1046.92,GTA058,BU007,Branch,E018337,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.99,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,5,28.34,37.42,Medium,Accelerated,End User Computing / Branch
A0001418,LTP-001418,Laptop,HP,EliteBook 840 G8,LTP5EH5P4D8KQ,2022-11-08,2022-12-19,2027-11-07,1185.47,QUE023,BU001,Production,E001285,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,3.45,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,3,1,1,7,29.63,62.48,High,Immediate,End User Computing / Branch
A0001448,LTP-001448,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPRLUYADZUHM,2021-08-01,2021-08-25,2026-07-31,1247.88,GTA065,BU003,Production,E011615,In Use,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,4.77,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,1,1,7.65,32.38,Medium,Accelerated,End User Computing / Branch
A0001451,LTP-001451,Laptop,Dell,Latitude 5420,LTPRWM4QTUFXF,2022-08-23,2022-08-25,2025-08-22,891.63,WST009,BU006,Corporate,E009286,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,3.77,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,5,24.05,37.2,Medium,Accelerated,End User Computing / Branch
A0001469,LTP-001469,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPEE6A9H78UB,2019-10-15,2019-11-16,2023-10-14,981.24,ATL007,BU003,Production,E016535,In Use,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,6.54,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,5,22.82,37.14,Medium,Accelerated,End User Computing / Branch
A0001474,LTP-001474,Laptop,HP,EliteBook 850 G9,LTPFCEIQDK8MZ,2022-07-28,2022-08-22,2027-07-27,1107.24,GTA048,BU006,Production,E016343,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,3.78,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,4,33.54,39.68,Medium,Accelerated,End User Computing / Branch
A0001493,LTP-001493,Laptop,HP,EliteBook 840 G8,LTP5IOB4UNK8R,2022-11-06,2022-11-19,2025-11-05,1128.7,ATL011,BU004,Production,E010579,In Use,Intune,2026-05-31,2021-01-01,2026-01-01,4,1300,3.53,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,5,33.75,54.69,Medium,Immediate,End User Computing / Branch
A0001521,LTP-001521,Laptop,HP,EliteBook 850 G9,LTP89XK9NTI7C,2018-04-21,2018-06-02,2022-04-20,1186.84,QUE013,BU001,Corporate,E001268,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,8.0,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,2,21.75,31.09,Medium,Accelerated,End User Computing / Branch
A0001531,LTP-001531,Laptop,HP,EliteBook 840 G8,LTPG44N0421MW,2020-09-04,2020-10-06,2025-09-03,875.22,QUE001,BU003,Production,E004211,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,5.65,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,1,4,18.94,55.95,High,Immediate,End User Computing / Branch
A0001537,LTP-001537,Laptop,HP,EliteBook 840 G8,LTPJGD5D0Q4KP,2024-01-05,2024-02-11,2029-01-03,1197.06,QUE024,BU001,Corporate,E005984,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,2.31,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,4,20.4,52.02,Medium,Immediate,End User Computing / Branch
A0001566,LTP-001566,Laptop,HP,EliteBook 840 G8,LTPAN4AAHXWVI,2019-01-01,2019-02-09,2021-12-31,1064.88,GTA054,BU001,Branch,E012464,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,7.31,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,5,48.35,55.42,High,Immediate,End User Computing / Branch
A0001591,LTP-001591,Laptop,HP,EliteBook 840 G8,LTPPMQ1ZDE5IM,2019-08-02,2019-09-12,2023-08-01,847.0,WST018,BU007,Production,E011049,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,6.72,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,3,1,0,1,15.28,45.76,Medium,Immediate,End User Computing / Branch
A0001596,LTP-001596,Laptop,HP,EliteBook 850 G9,LTP9TMJUMURY6,2018-12-08,2018-12-22,2023-12-07,1423.56,DC2001,BU003,Branch,E007529,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,7.44,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,4,12.12,34.61,Medium,Accelerated,End User Computing / Branch
A0001609,LTP-001609,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPN5DCQPUZDJ,2018-05-31,2018-06-13,2022-05-30,1033.27,GTA048,BU001,Branch,E013025,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,7.97,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,6,51.02,40.55,Medium,Accelerated,End User Computing / Branch
A0001623,LTP-001623,Laptop,HP,EliteBook 850 G9,LTP66M424OR5R,2024-10-12,2024-11-13,2027-10-12,1346.14,ONR020,BU004,Branch,E005828,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,1.55,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,3,1,0,0,0.0,26.0,Low,Accelerated,End User Computing / Branch
A0001625,LTP-001625,Laptop,Dell,Latitude 5420,LTP8AOZ1RCH80,2019-10-26,2019-11-11,2022-10-25,896.08,ONR018,BU003,Branch,E014865,In Use,Network Discovery,2026-05-31,2021-03-01,2027-06-01,4,1250,6.56,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,0,0.0,26.0,Low,Accelerated,End User Computing / Branch
A0001653,LTP-001653,Laptop,HP,EliteBook 850 G9,LTPDCTYLJ62CR,2019-11-28,2019-12-28,2022-11-27,988.27,ONR018,BU002,Branch,E000093,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,6.43,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,8,28.49,47.42,Medium,Accelerated,End User Computing / Branch
A0001670,LTP-001670,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPPZRFQMOEW6,2018-03-31,2018-04-04,2022-03-30,1007.0,GTA030,BU002,Production,E019352,In Use,Network Discovery,2026-05-31,2022-04-01,2027-04-01,4,1450,8.16,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,3,9.5,32.48,Medium,Accelerated,End User Computing / Branch
A0001679,LTP-001679,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPOI1WK8M1KZ,2020-08-23,2020-10-01,2023-08-23,1183.35,WST028,BU003,Disaster Recovery,E002349,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,5.67,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,6,36.65,39.83,Medium,Accelerated,End User Computing / Branch
A0001689,LTP-001689,Laptop,Dell,Latitude 5420,LTPL80UZBXEYO,2019-09-10,2019-09-25,2023-09-09,990.31,GTA059,BU005,Non-Production,E016393,In Use,Intune,2026-05-31,2021-03-01,2027-06-01,4,1250,6.69,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,1,2,24.29,35.21,Medium,Accelerated,End User Computing / Branch
A0001699,LTP-001699,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPXBZOABQ5V5,2022-08-14,2022-09-28,2027-08-13,1195.82,DC1001,BU001,Corporate,E013051,In Stock,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,3.68,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,1,6,47.52,44.38,Medium,Accelerated,End User Computing / Branch
A0001711,LTP-001711,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPWJVGTYNWLV,2020-12-05,2020-12-20,2024-12-04,970.03,QUE016,BU001,Production,E015682,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,5.45,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,3,0,2,4,45.85,36.29,Medium,Accelerated,End User Computing / Branch
A0001732,LTP-001732,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPYYEA2LGGRR,2019-04-24,2019-06-05,2022-04-23,946.01,WST021,BU001,Corporate,E015894,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,6.99,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,1,2.51,28.13,Low,Accelerated,End User Computing / Branch
A0001742,LTP-001742,Laptop,HP,EliteBook 850 G9,LTPRUIY60ZVYJ,2019-10-23,2019-11-26,2022-10-22,1101.13,ONR012,BU001,Production,E019491,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,6.52,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,4,28.5,35.42,Medium,Accelerated,End User Computing / Branch
A0001765,LTP-001765,Laptop,HP,EliteBook 850 G9,LTP77HKFA5S2V,2025-06-10,2025-07-24,2029-06-09,1042.98,GTA039,BU003,Disaster Recovery,E004992,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,0.86,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,5,47.33,38.37,Medium,Accelerated,End User Computing / Branch
A0001810,LTP-001810,Laptop,HP,EliteBook 850 G9,LTPSERPDHKSRD,2020-06-23,2020-07-07,2025-06-22,1407.36,ONR002,BU002,Non-Production,E010642,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,5.9,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,2,17.17,30.86,Medium,Accelerated,End User Computing / Branch
A0001824,LTP-001824,Laptop,HP,EliteBook 840 G8,LTPUA1ETI0HRG,2020-05-24,2020-06-15,2023-05-24,1196.16,WST025,BU001,Production,E001537,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,5.96,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,7,32.72,58.64,High,Immediate,End User Computing / Branch
A0001825,LTP-001825,Laptop,HP,EliteBook 840 G8,LTPYXZJ2OQUTY,2020-06-05,2020-06-26,2023-06-05,852.99,GTA046,BU001,Production,E016805,In Use,Network Discovery,2026-05-31,2021-01-01,2026-01-01,4,1300,5.93,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,1,4,21.95,56.1,High,Immediate,End User Computing / Branch
A0001841,LTP-001841,Laptop,HP,EliteBook 850 G9,LTPHI9427F8OR,2022-03-23,2022-04-12,2027-03-22,1278.24,GTA054,BU003,Branch,E013748,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,4.14,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,7,56.32,42.82,Medium,Accelerated,End User Computing / Branch
A0001843,LTP-001843,Laptop,HP,EliteBook 840 G8,LTP46URZJ45VF,2022-10-13,2022-11-27,2027-10-12,958.07,WST018,BU002,Corporate,E018564,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,3.51,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,3,0,2,1,5.12,45.26,Medium,Immediate,End User Computing / Branch
A0001862,LTP-001862,Laptop,Dell,Latitude 5420,LTPTQBV8HLNS2,2023-08-13,2023-08-14,2026-08-12,1159.09,QUE018,BU001,Production,E006694,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,2.8,Under Warranty,12.0,Expiring in 12 Months,0,1,0,0,1250,3,0,2,5,23.32,37.17,Medium,Accelerated,End User Computing / Branch
A0001891,LTP-001891,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPRYLB5O0TON,2020-06-06,2020-07-13,2024-06-05,1211.45,WST018,BU001,Branch,E019305,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,5.89,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,0,0.0,26.0,Low,Accelerated,End User Computing / Branch
A0001934,LTP-001934,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPY9VBFOEAA0,2020-11-05,2020-11-17,2025-11-04,1325.19,QUE025,BU008,Branch,E011141,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,5.54,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,3,1,0,3,20.13,33.01,Medium,Accelerated,End User Computing / Branch
A0001982,LTP-001982,Laptop,HP,EliteBook 850 G9,LTPFH58B9LYHN,2018-05-16,2018-06-16,2022-05-15,1232.72,WST017,BU001,Branch,E005460,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,7.96,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,6,29.6,39.48,Medium,Accelerated,End User Computing / Branch
A0002071,LTP-002071,Laptop,HP,EliteBook 840 G8,LTPHPFODVB391,2020-04-21,2020-05-16,2024-04-20,1218.39,WST012,BU001,Corporate,E000858,In Use,Intune,2026-05-31,2021-01-01,2026-01-01,4,1300,6.05,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,7,61.34,60.07,High,Immediate,End User Computing / Branch
A0002077,LTP-002077,Laptop,HP,EliteBook 840 G8,LTPUKG2H7MP63,2019-05-25,2019-07-06,2022-05-24,1106.67,ONR003,BU002,Disaster Recovery,E002060,Retired Pending Disposal,Network Discovery,2026-05-31,2021-01-01,2026-01-01,4,1300,6.91,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,7,50.27,59.51,High,Immediate,End User Computing / Branch
A0002083,LTP-002083,Laptop,HP,EliteBook 840 G8,LTPBOGKAAQTXJ,2021-08-27,2021-09-13,2025-08-26,895.66,GTA045,BU009,Branch,E002537,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,4.72,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,3,29.57,50.48,Medium,Immediate,End User Computing / Branch
A0002093,LTP-002093,Laptop,Dell,Latitude 5420,LTPIQ34ENKTDC,2020-06-08,2020-07-23,2024-06-07,1103.48,GTA009,BU009,Production,E020800,In Use,Network Discovery,2026-05-31,2021-03-01,2027-06-01,4,1250,5.86,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,3,1,0,7,35.47,41.77,Medium,Accelerated,End User Computing / Branch
A0002101,LTP-002101,Laptop,Dell,Latitude 5420,LTPSSZ0F6AV9G,2020-02-21,2020-03-09,2024-02-20,948.29,GTA033,BU001,Production,E015369,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,6.23,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,4,0,2,3,32.51,33.63,Medium,Accelerated,End User Computing / Branch
A0002104,LTP-002104,Laptop,HP,EliteBook 850 G9,LTPYIW2V1QN4K,2020-08-28,2020-10-08,2024-08-27,1134.5,WST019,BU002,Branch,E002709,In Use,Network Discovery,2026-05-31,2022-05-01,2027-05-01,4,1500,5.65,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,7,31.02,41.55,Medium,Accelerated,End User Computing / Branch
A0002117,LTP-002117,Laptop,Dell,Latitude 5420,LTPOB2K78SH74,2019-09-21,2019-10-26,2022-09-20,1030.3,GTA003,BU003,Production,E021853,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,6.6,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,6,24.48,39.22,Medium,Accelerated,End User Computing / Branch
A0002124,LTP-002124,Laptop,HP,EliteBook 840 G8,LTPFVTZWWD86E,2022-05-02,2022-06-02,2026-05-01,1033.99,WST005,BU001,Production,E007697,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,4.0,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,7,56.4,59.82,High,Immediate,End User Computing / Branch
A0002142,LTP-002142,Laptop,HP,EliteBook 850 G9,LTPB9YIRQ8KHA,2018-04-06,2018-05-20,2021-04-05,1187.0,ONR006,BU009,Production,E007520,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,8.04,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,3,1,0,3,36.2,33.81,Medium,Accelerated,End User Computing / Branch
A0002146,LTP-002146,Laptop,HP,EliteBook 840 G8,LTPXCRRYT3U7N,2019-10-03,2019-10-25,2023-10-02,926.48,GTA041,BU009,Production,E008974,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,6.6,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,6,27.81,56.39,High,Immediate,End User Computing / Branch
A0002167,LTP-002167,Laptop,HP,EliteBook 840 G8,LTPY23HP1TJ48,2022-06-14,2022-06-15,2027-06-13,989.77,WST016,BU003,Production,E016468,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,3.96,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,2,1,0,4,29.87,52.49,Medium,Immediate,End User Computing / Branch
A0002190,LTP-002190,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPZWUY3UMMUS,2023-05-27,2023-06-12,2026-05-26,1011.72,TOR005,BU003,Production,E007133,In Use,Network Discovery,2026-05-31,2022-04-01,2027-04-01,4,1450,2.97,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,3,1,0,3,15.86,32.79,Medium,Accelerated,End User Computing / Branch
A0002285,LTP-002285,Laptop,HP,EliteBook 840 G8,LTP0WCNZM1O8V,2019-09-20,2019-09-25,2022-09-19,929.12,TOR005,BU001,Corporate,E021256,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,6.69,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,8,52.89,61.64,High,Immediate,End User Computing / Branch
A0002312,LTP-002312,Laptop,HP,EliteBook 850 G9,LTP21YXAVIC4E,2023-09-29,2023-10-09,2027-09-28,1199.02,WST009,BU001,Non-Production,E000904,In Use,Network Discovery,2026-05-31,2022-05-01,2027-05-01,4,1500,2.65,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,5,31.91,37.6,Medium,Accelerated,End User Computing / Branch
A0002350,LTP-002350,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP1WLUCSSXUA,2021-04-21,2021-05-20,2024-04-20,1258.37,GTA074,BU001,Branch,E012783,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,5.03,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,5,37.91,37.9,Medium,Accelerated,End User Computing / Branch
A0002363,LTP-002363,Laptop,HP,EliteBook 850 G9,LTPSB6KPWNBGX,2023-12-08,2023-12-21,2026-12-07,1405.55,GTA002,BU001,Production,E018972,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,2.45,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,2,12.62,30.63,Medium,Accelerated,End User Computing / Branch
A0002364,LTP-002364,Laptop,HP,EliteBook 840 G8,LTPH7P2VP2B8S,2022-01-20,2022-02-02,2025-01-19,891.49,GTA054,BU001,Production,E004386,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,4.33,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,4,1,0,2,8.32,47.42,Medium,Immediate,End User Computing / Branch
A0002375,LTP-002375,Laptop,HP,EliteBook 850 G9,LTPOYIJFMURFW,2021-03-06,2021-03-11,2026-03-05,995.25,QUE007,BU001,Branch,E019514,In Use,Intune,2026-05-31,2022-05-01,2027-05-01,4,1500,5.23,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,10,50.74,52.54,Medium,Accelerated,End User Computing / Branch
