Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date
SWI00000257,A0000044,Microsoft,OneDrive,24.x,2022-07-13,Server Discovery,Open Source,2026-05-31
SWI00000258,A0000044,Microsoft,OneDrive,24.x,2022-07-13,Intune,Open Source,2026-05-31
SWI00000259,A0000044,Adobe,Adobe Acrobat Pro 2020,20,2022-07-13,Tanium,Enterprise,2026-05-31
SWI00000260,A0000044,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-07-13,SCCM,User,2026-05-31
SWI00000261,A0000045,Microsoft,Windows 10 Enterprise,22H2,2022-10-09,Intune,Device,2026-05-31
SWI00000262,A0000045,Microsoft,OneDrive,24.x,2022-10-09,SCCM,Enterprise,2026-05-31
SWI00000263,A0000045,Adobe,Adobe Acrobat Pro 2020,20,2022-10-09,Server Discovery,Open Source,2026-05-31
SWI00000264,A0000045,Microsoft,Windows 11 Enterprise,23H2,2022-10-09,SCCM,Device,2026-05-31
SWI00000265,A0000045,Microsoft,Windows 11 Enterprise,23H2,2022-10-09,SCCM,Open Source,2026-05-31
SWI00000266,A0000046,Adobe,Adobe Acrobat Pro 2020,20,2021-08-11,SCCM,Open Source,2026-05-31
SWI00000267,A0000046,Microsoft,Windows 11 Enterprise,23H2,2021-08-11,SCCM,Device,2026-05-31
SWI00000268,A0000046,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-08-11,Server Discovery,Open Source,2026-05-31
SWI00000269,A0000046,Google,Google Chrome,124,2021-08-11,SCCM,Open Source,2026-05-31
SWI00000270,A0000046,Microsoft,Windows 10 Enterprise,22H2,2021-08-11,Intune,User,2026-05-31
SWI00000271,A0000047,Mozilla,Firefox ESR,115,2019-11-08,SCCM,User,2026-05-31
SWI00000272,A0000047,Google,Google Chrome,124,2019-11-08,SCCM,User,2026-05-31
SWI00000273,A0000047,Microsoft,Windows 11 Enterprise,23H2,2019-11-08,SCCM,User,2026-05-31
SWI00000274,A0000047,Microsoft,Windows 11 Enterprise,23H2,2019-11-08,Intune,Device,2026-05-31
SWI00000275,A0000047,Adobe,Adobe Acrobat Pro 2020,20,2019-11-08,SCCM,Enterprise,2026-05-31
SWI00000276,A0000048,Microsoft,Windows 10 Enterprise,22H2,2021-08-01,Tanium,Device,2026-05-31
SWI00000277,A0000048,Microsoft,Windows 11 Enterprise,23H2,2021-08-01,SCCM,Device,2026-05-31
SWI00000278,A0000048,Microsoft,OneDrive,24.x,2021-08-01,Intune,Open Source,2026-05-31
SWI00000279,A0000048,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-08-01,SCCM,Enterprise,2026-05-31
SWI00000280,A0000048,Microsoft,Microsoft Teams Classic,1.6,2021-08-01,Intune,User,2026-05-31
SWI00000281,A0000049,Microsoft,OneDrive,24.x,2024-07-03,Server Discovery,User,2026-05-31
SWI00000282,A0000049,Google,Google Chrome,124,2024-07-03,SCCM,Enterprise,2026-05-31
SWI00000283,A0000049,Microsoft,Windows 10 Enterprise,22H2,2024-07-03,Intune,Device,2026-05-31
SWI00000284,A0000049,Microsoft,OneDrive,24.x,2024-07-03,SCCM,User,2026-05-31
SWI00000285,A0000049,Google,Google Chrome,124,2024-07-03,SCCM,Enterprise,2026-05-31
SWI00000286,A0000049,Python Software Foundation,Python,3.8,2024-07-03,SCCM,Device,2026-05-31
SWI00000287,A0000049,IBM,IBM SPSS Statistics,29,2024-07-03,SCCM,Enterprise,2026-05-31
SWI00000288,A0000049,OpenJS Foundation,Node.js,16,2024-07-03,SCCM,Open Source,2026-05-31
SWI00000289,A0000049,Python Software Foundation,Python,3.8,2024-07-03,SCCM,Enterprise,2026-05-31
SWI00000290,A0000050,Adobe,Adobe Acrobat Pro 2020,20,2021-09-07,Intune,Device,2026-05-31
SWI00000291,A0000050,Adobe,Adobe Acrobat Pro 2020,20,2021-09-07,SCCM,Device,2026-05-31
SWI00000292,A0000050,Microsoft,Windows 11 Enterprise,23H2,2021-09-07,SCCM,User,2026-05-31
SWI00000293,A0000050,Microsoft,Microsoft Teams Classic,1.6,2021-09-07,SCCM,Open Source,2026-05-31
SWI00000294,A0000050,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-09-07,SCCM,Device,2026-05-31
SWI00000295,A0000051,Microsoft,OneDrive,24.x,2022-09-09,SCCM,User,2026-05-31
SWI00000296,A0000051,Microsoft,Windows 11 Enterprise,23H2,2022-09-09,Intune,Enterprise,2026-05-31
SWI00000297,A0000051,Microsoft,Windows 10 Enterprise,22H2,2022-09-09,SCCM,Enterprise,2026-05-31
SWI00000298,A0000051,Google,Google Chrome,124,2022-09-09,Server Discovery,Enterprise,2026-05-31
SWI00000299,A0000051,Microsoft,Windows 11 Enterprise,23H2,2022-09-09,SCCM,User,2026-05-31
SWI00000300,A0000051,Microsoft,Visual Studio Code,1.90,2022-09-09,SCCM,Open Source,2026-05-31
SWI00000301,A0000051,Microsoft,Visual Studio Code,1.90,2022-09-09,Tanium,Device,2026-05-31
SWI00000302,A0000051,Python Software Foundation,Python,3.8,2022-09-09,SCCM,User,2026-05-31
SWI00000303,A0000051,Microsoft,Power BI Desktop,2024,2022-09-09,Intune,User,2026-05-31
SWI00000304,A0000052,Google,Google Chrome,124,2022-02-03,SCCM,User,2026-05-31
SWI00000305,A0000052,Microsoft,OneDrive,24.x,2022-02-03,SCCM,Open Source,2026-05-31
SWI00000306,A0000052,Microsoft,Microsoft Teams Classic,1.6,2022-02-03,SCCM,Device,2026-05-31
SWI00000307,A0000052,Microsoft,Windows 10 Enterprise,22H2,2022-02-03,Tanium,Device,2026-05-31
SWI00000308,A0000052,Google,Google Chrome,124,2022-02-03,Intune,Device,2026-05-31
SWI00000309,A0000053,Microsoft,Microsoft Teams Classic,1.6,2021-10-06,Server Discovery,User,2026-05-31
SWI00000310,A0000053,Mozilla,Firefox ESR,115,2021-10-06,SCCM,Device,2026-05-31
SWI00000311,A0000053,Google,Google Chrome,124,2021-10-06,Tanium,User,2026-05-31
SWI00000312,A0000053,Microsoft,Microsoft Teams Classic,1.6,2021-10-06,SCCM,User,2026-05-31
SWI00000313,A0000053,Google,Google Chrome,124,2021-10-06,SCCM,Device,2026-05-31
SWI00000314,A0000054,Microsoft,OneDrive,24.x,2020-03-19,SCCM,Device,2026-05-31
SWI00000315,A0000054,Microsoft,Windows 10 Enterprise,22H2,2020-03-19,SCCM,Device,2026-05-31
SWI00000316,A0000054,Google,Google Chrome,124,2020-03-19,Intune,Enterprise,2026-05-31
SWI00000317,A0000054,Mozilla,Firefox ESR,115,2020-03-19,Intune,Open Source,2026-05-31
SWI00000318,A0000054,Adobe,Adobe Acrobat Pro 2020,20,2020-03-19,Tanium,Device,2026-05-31
SWI00000319,A0000055,Microsoft,Windows 11 Enterprise,23H2,2022-05-03,SCCM,Enterprise,2026-05-31
SWI00000320,A0000055,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-05-03,Intune,Device,2026-05-31
SWI00000321,A0000055,Mozilla,Firefox ESR,115,2022-05-03,SCCM,Open Source,2026-05-31
SWI00000322,A0000055,Microsoft,Microsoft Teams Classic,1.6,2022-05-03,SCCM,Device,2026-05-31
SWI00000323,A0000055,Adobe,Adobe Acrobat Pro 2020,20,2022-05-03,SCCM,Device,2026-05-31
SWI00000324,A0000056,Microsoft,Microsoft Teams Classic,1.6,2018-06-03,SCCM,User,2026-05-31
SWI00000325,A0000056,Microsoft,Microsoft Teams Classic,1.6,2018-06-03,SCCM,Device,2026-05-31
SWI00000326,A0000056,Microsoft,Windows 10 Enterprise,22H2,2018-06-03,SCCM,Open Source,2026-05-31
SWI00000327,A0000056,Mozilla,Firefox ESR,115,2018-06-03,SCCM,User,2026-05-31
SWI00000328,A0000056,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-06-03,Intune,Device,2026-05-31
SWI00000329,A0000057,Google,Google Chrome,124,2024-12-19,SCCM,User,2026-05-31
SWI00000330,A0000057,Microsoft,Windows 10 Enterprise,22H2,2024-12-19,Intune,Device,2026-05-31
SWI00000331,A0000057,Adobe,Adobe Acrobat Pro 2020,20,2024-12-19,SCCM,User,2026-05-31
SWI00000332,A0000057,Google,Google Chrome,124,2024-12-19,Intune,User,2026-05-31
SWI00000333,A0000057,Microsoft,OneDrive,24.x,2024-12-19,Intune,Device,2026-05-31
SWI00000334,A0000057,Microsoft,Power BI Desktop,2024,2024-12-19,SCCM,User,2026-05-31
SWI00000335,A0000057,OpenJS Foundation,Node.js,16,2024-12-19,SCCM,Open Source,2026-05-31
SWI00000336,A0000057,Python Software Foundation,Python,3.8,2024-12-19,Intune,User,2026-05-31
SWI00000337,A0000058,Microsoft,Windows 11 Enterprise,23H2,2020-08-20,SCCM,Enterprise,2026-05-31
SWI00000338,A0000058,Adobe,Adobe Acrobat Pro 2020,20,2020-08-20,SCCM,Enterprise,2026-05-31
SWI00000339,A0000058,Microsoft,Microsoft Teams Classic,1.6,2020-08-20,Server Discovery,User,2026-05-31
SWI00000340,A0000058,Google,Google Chrome,124,2020-08-20,SCCM,Device,2026-05-31
SWI00000341,A0000058,Google,Google Chrome,124,2020-08-20,SCCM,User,2026-05-31
SWI00000342,A0000059,Mozilla,Firefox ESR,115,2019-11-03,Intune,Device,2026-05-31
SWI00000343,A0000059,Microsoft,OneDrive,24.x,2019-11-03,Tanium,Device,2026-05-31
SWI00000344,A0000059,Google,Google Chrome,124,2019-11-03,Intune,Device,2026-05-31
SWI00000345,A0000059,Google,Google Chrome,124,2019-11-03,SCCM,Open Source,2026-05-31
SWI00000346,A0000059,Adobe,Adobe Acrobat Pro 2020,20,2019-11-03,Intune,Enterprise,2026-05-31
SWI00000347,A0000060,Microsoft,Windows 11 Enterprise,23H2,2020-04-02,SCCM,Open Source,2026-05-31
SWI00000348,A0000060,Microsoft,Windows 11 Enterprise,23H2,2020-04-02,Tanium,Open Source,2026-05-31
SWI00000349,A0000060,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-04-02,SCCM,Device,2026-05-31
SWI00000350,A0000060,Microsoft,Microsoft Teams Classic,1.6,2020-04-02,SCCM,User,2026-05-31
SWI00000351,A0000060,Microsoft,Windows 10 Enterprise,22H2,2020-04-02,Intune,Enterprise,2026-05-31
SWI00000352,A0000061,Google,Google Chrome,124,2024-11-04,SCCM,Open Source,2026-05-31
SWI00000353,A0000061,Microsoft,Windows 11 Enterprise,23H2,2024-11-04,Server Discovery,Enterprise,2026-05-31
SWI00000354,A0000061,Microsoft,Microsoft Teams Classic,1.6,2024-11-04,Intune,Device,2026-05-31
SWI00000355,A0000061,Mozilla,Firefox ESR,115,2024-11-04,SCCM,Open Source,2026-05-31
SWI00000356,A0000061,Microsoft,Windows 10 Enterprise,22H2,2024-11-04,SCCM,Device,2026-05-31
SWI00000357,A0000062,Mozilla,Firefox ESR,115,2022-05-11,Intune,Enterprise,2026-05-31
SWI00000358,A0000062,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-05-11,Intune,Device,2026-05-31
SWI00000359,A0000062,Microsoft,OneDrive,24.x,2022-05-11,SCCM,User,2026-05-31
SWI00000360,A0000062,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-05-11,Intune,User,2026-05-31
SWI00000361,A0000062,Microsoft,OneDrive,24.x,2022-05-11,Intune,Enterprise,2026-05-31
SWI00000362,A0000063,Microsoft,Windows 11 Enterprise,23H2,2020-08-02,SCCM,Device,2026-05-31
SWI00000363,A0000063,Mozilla,Firefox ESR,115,2020-08-02,SCCM,User,2026-05-31
SWI00000364,A0000063,Google,Google Chrome,124,2020-08-02,SCCM,User,2026-05-31
SWI00000365,A0000063,Microsoft,Windows 10 Enterprise,22H2,2020-08-02,SCCM,Enterprise,2026-05-31
SWI00000366,A0000063,Microsoft,Microsoft Teams Classic,1.6,2020-08-02,SCCM,Enterprise,2026-05-31
SWI00000367,A0000064,Adobe,Adobe Acrobat Pro 2020,20,2024-05-08,Intune,Enterprise,2026-05-31
SWI00000368,A0000064,Microsoft,Windows 10 Enterprise,22H2,2024-05-08,SCCM,Enterprise,2026-05-31
SWI00000369,A0000064,Microsoft,Windows 10 Enterprise,22H2,2024-05-08,SCCM,Device,2026-05-31
SWI00000370,A0000064,Adobe,Adobe Acrobat Pro 2020,20,2024-05-08,Tanium,Open Source,2026-05-31
SWI00000371,A0000064,Microsoft,Windows 10 Enterprise,22H2,2024-05-08,SCCM,Enterprise,2026-05-31
SWI00000372,A0000065,Google,Google Chrome,124,2020-02-10,SCCM,Device,2026-05-31
SWI00000373,A0000065,Microsoft,Windows 11 Enterprise,23H2,2020-02-10,SCCM,User,2026-05-31
SWI00000374,A0000065,Microsoft,Windows 10 Enterprise,22H2,2020-02-10,SCCM,Device,2026-05-31
SWI00000375,A0000065,Adobe,Adobe Acrobat Pro 2020,20,2020-02-10,SCCM,User,2026-05-31
SWI00000376,A0000065,Microsoft,Windows 11 Enterprise,23H2,2020-02-10,SCCM,Enterprise,2026-05-31
SWI00000377,A0000065,Anaconda,Anaconda Distribution,2023.09,2020-02-10,Tanium,Enterprise,2026-05-31
SWI00000378,A0000065,JetBrains,IntelliJ IDEA,2023.3,2020-02-10,SCCM,User,2026-05-31
SWI00000379,A0000065,Docker,Docker Desktop,4.28,2020-02-10,Intune,User,2026-05-31
SWI00000380,A0000065,Atlassian,Bitbucket Data Center,8,2020-02-10,SCCM,Enterprise,2026-05-31
SWI00000381,A0000066,Microsoft,OneDrive,24.x,2024-10-14,SCCM,Device,2026-05-31
SWI00000382,A0000066,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-10-14,SCCM,Open Source,2026-05-31
SWI00000383,A0000066,Mozilla,Firefox ESR,115,2024-10-14,Intune,Enterprise,2026-05-31
SWI00000384,A0000066,Adobe,Adobe Acrobat Pro 2020,20,2024-10-14,Intune,Enterprise,2026-05-31
SWI00000385,A0000066,Microsoft,Windows 10 Enterprise,22H2,2024-10-14,SCCM,Device,2026-05-31
SWI00000386,A0000067,Microsoft,Microsoft Teams Classic,1.6,2018-02-18,SCCM,User,2026-05-31
SWI00000387,A0000067,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-02-18,SCCM,User,2026-05-31
SWI00000388,A0000067,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-02-18,SCCM,Device,2026-05-31
SWI00000389,A0000067,Google,Google Chrome,124,2018-02-18,SCCM,Open Source,2026-05-31
SWI00000390,A0000067,Microsoft,OneDrive,24.x,2018-02-18,SCCM,Enterprise,2026-05-31
SWI00000391,A0000068,Adobe,Adobe Acrobat Pro 2020,20,2021-06-16,Server Discovery,Device,2026-05-31
SWI00000392,A0000068,Google,Google Chrome,124,2021-06-16,Tanium,Enterprise,2026-05-31
SWI00000393,A0000068,Microsoft,OneDrive,24.x,2021-06-16,SCCM,Open Source,2026-05-31
SWI00000394,A0000068,Google,Google Chrome,124,2021-06-16,Server Discovery,Enterprise,2026-05-31
SWI00000395,A0000068,Google,Google Chrome,124,2021-06-16,Intune,User,2026-05-31
SWI00000396,A0000068,OpenJS Foundation,Node.js,18,2021-06-16,Tanium,Device,2026-05-31
SWI00000397,A0000068,Atlassian,Bitbucket Data Center,8,2021-06-16,SCCM,Open Source,2026-05-31
SWI00000398,A0000068,Microsoft,.NET,6,2021-06-16,Intune,Open Source,2026-05-31
SWI00000399,A0000069,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-12-03,Tanium,Enterprise,2026-05-31
SWI00000400,A0000069,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-12-03,SCCM,Open Source,2026-05-31
SWI00000401,A0000069,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-12-03,Intune,Device,2026-05-31
SWI00000402,A0000069,Google,Google Chrome,124,2018-12-03,SCCM,Enterprise,2026-05-31
SWI00000403,A0000069,Mozilla,Firefox ESR,115,2018-12-03,SCCM,Device,2026-05-31
SWI00000404,A0000070,Microsoft,Windows 11 Enterprise,23H2,2023-02-21,Intune,Open Source,2026-05-31
SWI00000405,A0000070,Mozilla,Firefox ESR,115,2023-02-21,Intune,User,2026-05-31
SWI00000406,A0000070,Mozilla,Firefox ESR,115,2023-02-21,Server Discovery,User,2026-05-31
SWI00000407,A0000070,Microsoft,OneDrive,24.x,2023-02-21,SCCM,Open Source,2026-05-31
SWI00000408,A0000070,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-02-21,Intune,User,2026-05-31
SWI00000409,A0000070,DBeaver Corp,DBeaver,23,2023-02-21,Intune,Open Source,2026-05-31
SWI00000410,A0000070,Git,Git,2.43,2023-02-21,Tanium,Device,2026-05-31
SWI00000411,A0000070,Anaconda,Anaconda Distribution,2023.09,2023-02-21,SCCM,Enterprise,2026-05-31
SWI00000412,A0000071,Microsoft,Windows 10 Enterprise,22H2,2018-12-15,SCCM,Device,2026-05-31
SWI00000413,A0000071,Microsoft,Windows 11 Enterprise,23H2,2018-12-15,SCCM,Enterprise,2026-05-31
SWI00000414,A0000071,Microsoft,Windows 10 Enterprise,22H2,2018-12-15,SCCM,Enterprise,2026-05-31
SWI00000415,A0000071,Microsoft,OneDrive,24.x,2018-12-15,SCCM,Open Source,2026-05-31
SWI00000416,A0000071,Microsoft,Windows 11 Enterprise,23H2,2018-12-15,Intune,User,2026-05-31
SWI00000417,A0000072,Microsoft,Windows 10 Enterprise,22H2,2021-04-30,SCCM,Enterprise,2026-05-31
SWI00000418,A0000072,Microsoft,OneDrive,24.x,2021-04-30,Intune,Open Source,2026-05-31
SWI00000419,A0000072,Microsoft,Windows 11 Enterprise,23H2,2021-04-30,Intune,Enterprise,2026-05-31
SWI00000420,A0000072,Microsoft,Windows 10 Enterprise,22H2,2021-04-30,Intune,User,2026-05-31
SWI00000421,A0000072,Adobe,Adobe Acrobat Pro 2020,20,2021-04-30,SCCM,User,2026-05-31
SWI00000422,A0000072,OpenJS Foundation,Node.js,16,2021-04-30,SCCM,Enterprise,2026-05-31
SWI00000423,A0000072,OpenJS Foundation,Node.js,18,2021-04-30,SCCM,Device,2026-05-31
SWI00000424,A0000072,IBM,IBM SPSS Statistics,29,2021-04-30,Tanium,Enterprise,2026-05-31
SWI00000425,A0000072,Microsoft,Power BI Desktop,2024,2021-04-30,Tanium,Open Source,2026-05-31
SWI00000426,A0000073,Mozilla,Firefox ESR,115,2019-06-27,Tanium,Enterprise,2026-05-31
SWI00000427,A0000073,Microsoft,Microsoft Teams Classic,1.6,2019-06-27,SCCM,User,2026-05-31
SWI00000428,A0000073,Adobe,Adobe Acrobat Pro 2020,20,2019-06-27,SCCM,Device,2026-05-31
SWI00000429,A0000073,Microsoft,Windows 10 Enterprise,22H2,2019-06-27,SCCM,Device,2026-05-31
SWI00000430,A0000073,Microsoft,Windows 10 Enterprise,22H2,2019-06-27,Server Discovery,Device,2026-05-31
SWI00000431,A0000074,Mozilla,Firefox ESR,115,2020-06-18,Intune,Enterprise,2026-05-31
SWI00000432,A0000074,Microsoft,OneDrive,24.x,2020-06-18,Tanium,Open Source,2026-05-31
SWI00000433,A0000074,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-06-18,SCCM,Device,2026-05-31
SWI00000434,A0000074,Microsoft,Microsoft Teams Classic,1.6,2020-06-18,Intune,Open Source,2026-05-31
SWI00000435,A0000074,Microsoft,Windows 11 Enterprise,23H2,2020-06-18,Intune,Open Source,2026-05-31
SWI00000436,A0000075,Adobe,Adobe Acrobat Pro 2020,20,2021-08-31,SCCM,User,2026-05-31
SWI00000437,A0000075,Microsoft,Windows 10 Enterprise,22H2,2021-08-31,SCCM,Device,2026-05-31
SWI00000438,A0000075,Adobe,Adobe Acrobat Pro 2020,20,2021-08-31,Tanium,Device,2026-05-31
SWI00000439,A0000075,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-08-31,Intune,User,2026-05-31
SWI00000440,A0000075,Microsoft,Microsoft Teams Classic,1.6,2021-08-31,SCCM,Device,2026-05-31
SWI00000441,A0000076,Microsoft,Microsoft Teams Classic,1.6,2019-12-11,Intune,Open Source,2026-05-31
SWI00000442,A0000076,Microsoft,OneDrive,24.x,2019-12-11,SCCM,Enterprise,2026-05-31
SWI00000443,A0000076,Microsoft,Windows 11 Enterprise,23H2,2019-12-11,SCCM,Device,2026-05-31
SWI00000444,A0000076,Microsoft,Windows 10 Enterprise,22H2,2019-12-11,Tanium,Open Source,2026-05-31
SWI00000445,A0000076,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-12-11,SCCM,Open Source,2026-05-31
SWI00000446,A0000077,Adobe,Adobe Acrobat Pro 2020,20,2019-11-25,SCCM,Enterprise,2026-05-31
SWI00000447,A0000077,Microsoft,OneDrive,24.x,2019-11-25,Tanium,Device,2026-05-31
SWI00000448,A0000077,Microsoft,OneDrive,24.x,2019-11-25,SCCM,Open Source,2026-05-31
SWI00000449,A0000077,Google,Google Chrome,124,2019-11-25,Intune,Device,2026-05-31
SWI00000450,A0000077,Microsoft,Windows 10 Enterprise,22H2,2019-11-25,SCCM,Enterprise,2026-05-31
SWI00000451,A0000078,Microsoft,Windows 11 Enterprise,23H2,2021-05-15,SCCM,Open Source,2026-05-31
SWI00000452,A0000078,Mozilla,Firefox ESR,115,2021-05-15,Intune,Device,2026-05-31
SWI00000453,A0000078,Mozilla,Firefox ESR,115,2021-05-15,SCCM,Enterprise,2026-05-31
SWI00000454,A0000078,Google,Google Chrome,124,2021-05-15,Intune,Open Source,2026-05-31
SWI00000455,A0000078,Microsoft,OneDrive,24.x,2021-05-15,Intune,User,2026-05-31
SWI00000456,A0000078,Jenkins,Jenkins,2.401 LTS,2021-05-15,SCCM,Enterprise,2026-05-31
SWI00000457,A0000078,Python Software Foundation,Python,3.10,2021-05-15,Server Discovery,Device,2026-05-31
SWI00000458,A0000078,Microsoft,.NET,6,2021-05-15,SCCM,Enterprise,2026-05-31
SWI00000459,A0000079,Mozilla,Firefox ESR,115,2023-02-14,Intune,Device,2026-05-31
SWI00000460,A0000079,Microsoft,Microsoft Teams Classic,1.6,2023-02-14,Tanium,User,2026-05-31
SWI00000461,A0000079,Mozilla,Firefox ESR,115,2023-02-14,Server Discovery,Device,2026-05-31
SWI00000462,A0000079,Microsoft,Windows 11 Enterprise,23H2,2023-02-14,SCCM,User,2026-05-31
SWI00000463,A0000079,Adobe,Adobe Acrobat Pro 2020,20,2023-02-14,Intune,Device,2026-05-31
SWI00000464,A0000080,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-10-20,Intune,User,2026-05-31
SWI00000465,A0000080,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-10-20,Intune,Enterprise,2026-05-31
SWI00000466,A0000080,Microsoft,OneDrive,24.x,2020-10-20,SCCM,User,2026-05-31
SWI00000467,A0000080,Microsoft,Windows 11 Enterprise,23H2,2020-10-20,Tanium,User,2026-05-31
SWI00000468,A0000080,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-10-20,SCCM,Device,2026-05-31
SWI00000469,A0000081,Microsoft,Windows 11 Enterprise,23H2,2021-02-10,Server Discovery,User,2026-05-31
SWI00000470,A0000081,Adobe,Adobe Acrobat Pro 2020,20,2021-02-10,SCCM,Device,2026-05-31
SWI00000471,A0000081,Microsoft,Microsoft Teams Classic,1.6,2021-02-10,Intune,Device,2026-05-31
SWI00000472,A0000081,Microsoft,OneDrive,24.x,2021-02-10,Intune,Enterprise,2026-05-31
SWI00000473,A0000081,Microsoft,Microsoft Teams Classic,1.6,2021-02-10,SCCM,Device,2026-05-31
SWI00000474,A0000081,DBeaver Corp,DBeaver,23,2021-02-10,Server Discovery,User,2026-05-31
SWI00000475,A0000081,Microsoft,.NET,6,2021-02-10,SCCM,Device,2026-05-31
SWI00000476,A0000081,Git,Git,2.43,2021-02-10,SCCM,User,2026-05-31
SWI00000477,A0000081,Microsoft,Visual Studio Code,1.90,2021-02-10,Tanium,Device,2026-05-31
SWI00000478,A0000081,Git,Git,2.43,2021-02-10,SCCM,Device,2026-05-31
SWI00000479,A0000082,Microsoft,Windows 11 Enterprise,23H2,2020-07-16,Tanium,Enterprise,2026-05-31
SWI00000480,A0000082,Adobe,Adobe Acrobat Pro 2020,20,2020-07-16,SCCM,User,2026-05-31
SWI00000481,A0000082,Microsoft,Windows 10 Enterprise,22H2,2020-07-16,SCCM,Device,2026-05-31
SWI00000482,A0000082,Microsoft,Windows 11 Enterprise,23H2,2020-07-16,Tanium,Enterprise,2026-05-31
SWI00000483,A0000082,Mozilla,Firefox ESR,115,2020-07-16,SCCM,Enterprise,2026-05-31
SWI00000484,A0000083,Mozilla,Firefox ESR,115,2023-02-21,Intune,Enterprise,2026-05-31
SWI00000485,A0000083,Adobe,Adobe Acrobat Pro 2020,20,2023-02-21,SCCM,User,2026-05-31
SWI00000486,A0000083,Microsoft,Microsoft Teams Classic,1.6,2023-02-21,Intune,Open Source,2026-05-31
SWI00000487,A0000083,Microsoft,OneDrive,24.x,2023-02-21,Intune,User,2026-05-31
SWI00000488,A0000083,Adobe,Adobe Acrobat Pro 2020,20,2023-02-21,SCCM,Enterprise,2026-05-31
SWI00000489,A0000084,Microsoft,OneDrive,24.x,2019-08-08,Tanium,Enterprise,2026-05-31
SWI00000490,A0000084,Microsoft,OneDrive,24.x,2019-08-08,SCCM,Device,2026-05-31
SWI00000491,A0000084,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-08-08,Intune,User,2026-05-31
SWI00000492,A0000084,Microsoft,Windows 11 Enterprise,23H2,2019-08-08,SCCM,Enterprise,2026-05-31
SWI00000493,A0000084,Microsoft,Windows 10 Enterprise,22H2,2019-08-08,Intune,Device,2026-05-31
SWI00000494,A0000085,Adobe,Adobe Acrobat Pro 2020,20,2020-04-25,SCCM,User,2026-05-31
