Employee_ID,Business_Unit_ID,Role_Title,Worker_Type
E000707,BU001,Financial Advisor,Employee
E000708,BU006,Network Engineer,Employee
E000709,BU001,Data Engineer,Employee
E000710,BU004,Data Engineer,Employee
E000711,BU005,Financial Advisor,Employee
E000712,BU003,Customer Service Rep,Employee
E000713,BU002,Financial Advisor,Employee
E000714,BU001,Network Engineer,Employee
E000715,BU001,Financial Advisor,Employee
E000716,BU009,Customer Service Rep,Employee
E000717,BU007,Software Engineer,Contractor
E000718,BU010,Data Engineer,Employee
E000719,BU001,Network Engineer,Employee
E000720,BU004,Branch Manager,Employee
E000721,BU009,Security Analyst,Employee
E000722,BU001,Operations Analyst,Employee
E000723,BU001,Financial Advisor,Employee
E000724,BU005,Systems Administrator,Employee
E000725,BU003,Software Engineer,Employee
E000726,BU007,Data Engineer,Employee
E000727,BU001,Operations Analyst,Employee
E000728,BU006,Systems Administrator,Employee
E000729,BU001,Customer Service Rep,Employee
E000730,BU001,Financial Advisor,Employee
E000731,BU001,Security Analyst,Employee
E000732,BU006,Security Analyst,Employee
E000733,BU004,Branch Manager,Employee
E000734,BU002,Operations Analyst,Employee
E000735,BU001,Security Analyst,Employee
E000736,BU008,Customer Service Rep,Employee
E000737,BU001,Operations Analyst,Contractor
E000738,BU006,Operations Analyst,Contractor
E000739,BU002,Security Analyst,Employee
E000740,BU001,Operations Analyst,Contractor
E000741,BU002,Data Engineer,Employee
E000742,BU001,Branch Manager,Employee
E000743,BU005,Security Analyst,Employee
E000744,BU002,Data Engineer,Employee
E000745,BU001,Branch Manager,Employee
E000746,BU009,Software Engineer,Employee
E000747,BU001,Branch Manager,Employee
E000748,BU003,Risk Analyst,Employee
E000749,BU009,Operations Analyst,Employee
E000750,BU003,Customer Service Rep,Employee
E000751,BU001,Security Analyst,Employee
E000752,BU009,Software Engineer,Employee
E000753,BU003,Risk Analyst,Employee
E000754,BU001,Customer Service Rep,Employee
E000755,BU001,Financial Advisor,Contractor
E000756,BU006,Customer Service Rep,Employee
E000757,BU003,Operations Analyst,Employee
E000758,BU002,Data Engineer,Employee
E000759,BU009,Branch Manager,Employee
E000760,BU006,Financial Advisor,Employee
E000761,BU001,Branch Manager,Employee
E000762,BU001,Operations Analyst,Employee
E000763,BU001,Security Analyst,Employee
E000764,BU005,Software Engineer,Contractor
E000765,BU001,Financial Advisor,Employee
E000766,BU003,Security Analyst,Employee
E000767,BU005,Risk Analyst,Employee
E000768,BU008,Security Analyst,Employee
E000769,BU001,Systems Administrator,Employee
E000770,BU007,Financial Advisor,Employee
E000771,BU001,Security Analyst,Contractor
E000772,BU007,Data Engineer,Employee
E000773,BU001,Data Engineer,Contractor
E000774,BU001,Risk Analyst,Contractor
E000775,BU006,Branch Manager,Employee
E000776,BU001,Network Engineer,Contractor
E000777,BU001,Security Analyst,Employee
E000778,BU004,Operations Analyst,Employee
E000779,BU004,Financial Advisor,Employee
E000780,BU003,Security Analyst,Employee
E000781,BU004,Branch Manager,Employee
E000782,BU003,Security Analyst,Employee
E000783,BU001,Network Engineer,Employee
E000784,BU001,Software Engineer,Employee
E000785,BU001,Network Engineer,Employee
E000786,BU009,Operations Analyst,Employee
E000787,BU003,Network Engineer,Employee
E000788,BU001,Operations Analyst,Employee
E000789,BU002,Branch Manager,Employee
E000790,BU009,Financial Advisor,Contractor
E000791,BU001,Network Engineer,Employee
E000792,BU003,Data Engineer,Employee
E000793,BU002,Risk Analyst,Employee
E000794,BU003,Network Engineer,Employee
E000795,BU001,Financial Advisor,Employee
E000796,BU008,Branch Manager,Contractor
E000797,BU009,Data Engineer,Employee
E000798,BU003,Operations Analyst,Employee
E000799,BU004,Data Engineer,Employee
E000800,BU009,Network Engineer,Employee
E000801,BU004,Branch Manager,Employee
E000802,BU001,Operations Analyst,Employee
E000803,BU003,Customer Service Rep,Employee
E000804,BU003,Systems Administrator,Employee
E000805,BU002,Security Analyst,Employee
E000806,BU004,Software Engineer,Employee
E000807,BU009,Financial Advisor,Employee
E000808,BU009,Financial Advisor,Employee
E000809,BU002,Financial Advisor,Employee
E000810,BU001,Customer Service Rep,Employee
E000811,BU010,Branch Manager,Contractor
E000812,BU007,Data Engineer,Employee
E000813,BU001,Operations Analyst,Employee
E000814,BU009,Data Engineer,Employee
E000815,BU008,Data Engineer,Employee
E000816,BU002,Software Engineer,Employee
E000817,BU003,Financial Advisor,Employee
E000818,BU001,Financial Advisor,Employee
E000819,BU001,Customer Service Rep,Contractor
E000820,BU001,Data Engineer,Employee
E000821,BU006,Software Engineer,Employee
E000822,BU001,Systems Administrator,Employee
E000823,BU001,Customer Service Rep,Employee
E000824,BU001,Customer Service Rep,Employee
E000825,BU002,Security Analyst,Employee
E000826,BU009,Systems Administrator,Employee
E000827,BU001,Financial Advisor,Employee
E000828,BU001,Data Engineer,Employee
E000829,BU004,Financial Advisor,Employee
E000830,BU002,Customer Service Rep,Employee
E000831,BU001,Financial Advisor,Employee
E000832,BU002,Branch Manager,Employee
E000833,BU001,Network Engineer,Employee
E000834,BU001,Systems Administrator,Employee
E000835,BU002,Data Engineer,Employee
E000836,BU001,Systems Administrator,Employee
E000837,BU009,Security Analyst,Employee
E000838,BU001,Financial Advisor,Contractor
E000839,BU003,Financial Advisor,Employee
E000840,BU003,Data Engineer,Employee
E000841,BU001,Data Engineer,Employee
E000842,BU004,Branch Manager,Employee
E000843,BU001,Software Engineer,Employee
E000844,BU010,Risk Analyst,Employee
E000845,BU001,Security Analyst,Employee
E000846,BU001,Financial Advisor,Employee
E000847,BU001,Data Engineer,Employee
E000848,BU010,Data Engineer,Contractor
E000849,BU002,Network Engineer,Employee
E000850,BU003,Security Analyst,Contractor
E000851,BU001,Risk Analyst,Employee
E000852,BU005,Network Engineer,Employee
E000853,BU001,Customer Service Rep,Employee
E000854,BU009,Security Analyst,Employee
E000855,BU001,Security Analyst,Contractor
E000856,BU001,Customer Service Rep,Employee
E000857,BU001,Systems Administrator,Employee
E000858,BU002,Operations Analyst,Employee
E000859,BU003,Branch Manager,Employee
E000860,BU001,Network Engineer,Employee
E000861,BU005,Operations Analyst,Employee
E000862,BU002,Customer Service Rep,Employee
E000863,BU002,Data Engineer,Employee
E000864,BU002,Network Engineer,Employee
E000865,BU001,Operations Analyst,Employee
E000866,BU003,Risk Analyst,Employee
E000867,BU001,Branch Manager,Employee
E000868,BU001,Risk Analyst,Employee
E000869,BU008,Data Engineer,Employee
E000870,BU009,Systems Administrator,Employee
E000871,BU001,Security Analyst,Employee
E000872,BU001,Customer Service Rep,Employee
E000873,BU003,Network Engineer,Employee
E000874,BU001,Software Engineer,Employee
E000875,BU001,Risk Analyst,Contractor
E000876,BU001,Systems Administrator,Employee
E000877,BU004,Network Engineer,Employee
E000878,BU003,Systems Administrator,Employee
E000879,BU001,Security Analyst,Employee
E000880,BU001,Systems Administrator,Employee
E000881,BU001,Network Engineer,Contractor
E000882,BU004,Security Analyst,Employee
E000883,BU001,Branch Manager,Employee
E000884,BU001,Operations Analyst,Employee
E000885,BU006,Software Engineer,Employee
E000886,BU001,Systems Administrator,Employee
E000887,BU003,Branch Manager,Employee
E000888,BU001,Software Engineer,Employee
E000889,BU001,Systems Administrator,Contractor
E000890,BU001,Network Engineer,Employee
E000891,BU004,Systems Administrator,Employee
E000892,BU007,Software Engineer,Employee
E000893,BU007,Network Engineer,Employee
E000894,BU001,Operations Analyst,Employee
E000895,BU004,Customer Service Rep,Contractor
E000896,BU001,Systems Administrator,Employee
E000897,BU001,Data Engineer,Employee
E000898,BU009,Customer Service Rep,Employee
E000899,BU001,Risk Analyst,Employee
E000900,BU001,Network Engineer,Employee
E000901,BU001,Financial Advisor,Employee
E000902,BU001,Network Engineer,Contractor
E000903,BU001,Systems Administrator,Employee
E000904,BU003,Network Engineer,Employee
E000905,BU002,Software Engineer,Employee
E000906,BU009,Operations Analyst,Employee
E000907,BU006,Security Analyst,Employee
E000908,BU001,Security Analyst,Employee
E000909,BU001,Network Engineer,Employee
E000910,BU001,Network Engineer,Employee
E000911,BU003,Operations Analyst,Contractor
E000912,BU001,Security Analyst,Employee
E000913,BU003,Branch Manager,Employee
E000914,BU001,Systems Administrator,Contractor
E000915,BU003,Customer Service Rep,Employee
E000916,BU002,Branch Manager,Employee
E000917,BU001,Operations Analyst,Contractor
E000918,BU009,Network Engineer,Employee
E000919,BU005,Systems Administrator,Employee
E000920,BU001,Data Engineer,Employee
E000921,BU008,Data Engineer,Employee
E000922,BU002,Risk Analyst,Employee
E000923,BU009,Risk Analyst,Employee
E000924,BU006,Systems Administrator,Employee
E000925,BU002,Financial Advisor,Employee
E000926,BU001,Network Engineer,Employee
E000927,BU001,Software Engineer,Employee
E000928,BU003,Data Engineer,Contractor
E000929,BU003,Network Engineer,Employee
E000930,BU001,Network Engineer,Employee
E000931,BU001,Operations Analyst,Employee
E000932,BU007,Security Analyst,Employee
E000933,BU010,Branch Manager,Contractor
E000934,BU002,Data Engineer,Employee
E000935,BU001,Risk Analyst,Employee
E000936,BU001,Network Engineer,Employee
E000937,BU001,Customer Service Rep,Employee
E000938,BU009,Branch Manager,Employee
E000939,BU001,Security Analyst,Employee
E000940,BU003,Risk Analyst,Employee
E000941,BU001,Operations Analyst,Employee
E000942,BU003,Data Engineer,Employee
E000943,BU003,Systems Administrator,Employee
E000944,BU007,Customer Service Rep,Employee
E000945,BU001,Data Engineer,Employee
E000946,BU001,Software Engineer,Contractor
E000947,BU001,Security Analyst,Employee
E000948,BU009,Security Analyst,Employee
E000949,BU008,Data Engineer,Employee
E000950,BU003,Security Analyst,Employee
E000951,BU003,Systems Administrator,Employee
E000952,BU004,Operations Analyst,Employee
E000953,BU001,Systems Administrator,Contractor
E000954,BU009,Software Engineer,Employee
E000955,BU001,Operations Analyst,Employee
E000956,BU001,Financial Advisor,Employee
E000957,BU002,Risk Analyst,Employee
E000958,BU001,Data Engineer,Employee
E000959,BU001,Operations Analyst,Employee
E000960,BU004,Operations Analyst,Employee
E000961,BU001,Software Engineer,Employee
E000962,BU003,Systems Administrator,Contractor
E000963,BU001,Software Engineer,Employee
E000964,BU001,Systems Administrator,Contractor
E000965,BU001,Operations Analyst,Employee
E000966,BU001,Security Analyst,Employee
E000967,BU004,Security Analyst,Employee
E000968,BU001,Systems Administrator,Employee
E000969,BU003,Branch Manager,Employee
E000970,BU002,Branch Manager,Employee
E000971,BU004,Financial Advisor,Employee
E000972,BU009,Customer Service Rep,Employee
E000973,BU004,Branch Manager,Employee
E000974,BU001,Branch Manager,Employee
E000975,BU001,Systems Administrator,Employee
E000976,BU001,Network Engineer,Employee
E000977,BU003,Security Analyst,Employee
E000978,BU001,Financial Advisor,Contractor
E000979,BU002,Branch Manager,Employee
E000980,BU003,Data Engineer,Employee
E000981,BU001,Security Analyst,Employee
E000982,BU005,Software Engineer,Employee
E000983,BU001,Customer Service Rep,Employee
E000984,BU001,Risk Analyst,Employee
E000985,BU004,Risk Analyst,Employee
E000986,BU002,Financial Advisor,Employee
E000987,BU004,Network Engineer,Employee
E000988,BU002,Branch Manager,Employee
E000989,BU001,Security Analyst,Employee
E000990,BU006,Security Analyst,Contractor
E000991,BU006,Financial Advisor,Contractor
E000992,BU004,Data Engineer,Employee
E000993,BU001,Software Engineer,Contractor
E000994,BU003,Network Engineer,Employee
E000995,BU001,Network Engineer,Employee
E000996,BU001,Security Analyst,Employee
E000997,BU009,Data Engineer,Employee
E000998,BU001,Data Engineer,Employee
E000999,BU009,Security Analyst,Employee
E001000,BU002,Data Engineer,Employee
E001001,BU001,Branch Manager,Employee
E001002,BU003,Financial Advisor,Employee
E001003,BU008,Customer Service Rep,Employee
E001004,BU004,Operations Analyst,Employee
E001005,BU006,Data Engineer,Employee
E001006,BU003,Security Analyst,Employee
E001007,BU004,Risk Analyst,Contractor
E001008,BU007,Risk Analyst,Employee
E001009,BU001,Branch Manager,Employee
E001010,BU002,Branch Manager,Employee
E001011,BU001,Branch Manager,Employee
E001012,BU010,Branch Manager,Employee
E001013,BU009,Risk Analyst,Employee
E001014,BU001,Branch Manager,Employee
E001015,BU004,Network Engineer,Employee
E001016,BU009,Systems Administrator,Employee
E001017,BU001,Risk Analyst,Employee
E001018,BU003,Risk Analyst,Employee
E001019,BU009,Software Engineer,Employee
E001020,BU001,Risk Analyst,Employee
E001021,BU004,Systems Administrator,Employee
E001022,BU001,Data Engineer,Contractor
E001023,BU009,Risk Analyst,Contractor
E001024,BU010,Network Engineer,Employee
E001025,BU009,Risk Analyst,Employee
E001026,BU002,Data Engineer,Employee
E001027,BU008,Software Engineer,Employee
E001028,BU007,Operations Analyst,Employee
E001029,BU001,Financial Advisor,Employee
E001030,BU007,Data Engineer,Employee
E001031,BU001,Risk Analyst,Employee
E001032,BU003,Financial Advisor,Contractor
E001033,BU001,Branch Manager,Employee
E001034,BU001,Customer Service Rep,Contractor
E001035,BU001,Operations Analyst,Contractor
E001036,BU004,Data Engineer,Employee
E001037,BU001,Financial Advisor,Employee
E001038,BU004,Systems Administrator,Employee
E001039,BU001,Security Analyst,Employee
E001040,BU001,Systems Administrator,Employee
E001041,BU002,Operations Analyst,Employee
E001042,BU006,Risk Analyst,Contractor
E001043,BU001,Systems Administrator,Employee
E001044,BU003,Data Engineer,Employee
E001045,BU008,Software Engineer,Employee
E001046,BU003,Customer Service Rep,Employee
E001047,BU001,Systems Administrator,Employee
E001048,BU001,Customer Service Rep,Employee
E001049,BU008,Data Engineer,Employee
E001050,BU001,Branch Manager,Employee
E001051,BU008,Financial Advisor,Employee
E001052,BU002,Operations Analyst,Employee
E001053,BU009,Data Engineer,Employee
E001054,BU006,Network Engineer,Contractor
E001055,BU010,Security Analyst,Employee
E001056,BU001,Network Engineer,Employee
E001057,BU005,Network Engineer,Employee
E001058,BU001,Customer Service Rep,Contractor
E001059,BU002,Systems Administrator,Employee
E001060,BU003,Data Engineer,Contractor
E001061,BU008,Risk Analyst,Employee
E001062,BU010,Operations Analyst,Employee
E001063,BU005,Software Engineer,Employee
E001064,BU001,Network Engineer,Employee
E001065,BU002,Security Analyst,Employee
E001066,BU004,Systems Administrator,Employee
E001067,BU001,Financial Advisor,Employee
E001068,BU001,Data Engineer,Employee
E001069,BU001,Branch Manager,Contractor
E001070,BU001,Security Analyst,Employee
E001071,BU001,Customer Service Rep,Contractor
E001072,BU001,Operations Analyst,Employee
E001073,BU001,Network Engineer,Employee
E001074,BU001,Risk Analyst,Contractor
E001075,BU010,Branch Manager,Employee
E001076,BU002,Software Engineer,Contractor
E001077,BU001,Network Engineer,Employee
E001078,BU004,Risk Analyst,Employee
E001079,BU001,Customer Service Rep,Employee
E001080,BU009,Customer Service Rep,Employee
E001081,BU006,Systems Administrator,Contractor
E001082,BU001,Financial Advisor,Employee
E001083,BU001,Software Engineer,Employee
E001084,BU008,Financial Advisor,Employee
E001085,BU009,Branch Manager,Employee
E001086,BU002,Systems Administrator,Employee
E001087,BU003,Customer Service Rep,Employee
E001088,BU001,Customer Service Rep,Employee
E001089,BU010,Network Engineer,Employee
E001090,BU001,Data Engineer,Employee
E001091,BU009,Security Analyst,Employee
E001092,BU003,Customer Service Rep,Employee
E001093,BU003,Operations Analyst,Employee
E001094,BU002,Security Analyst,Employee
E001095,BU001,Network Engineer,Employee
E001096,BU001,Operations Analyst,Employee
E001097,BU001,Security Analyst,Employee
E001098,BU001,Financial Advisor,Employee
E001099,BU005,Security Analyst,Employee
E001100,BU001,Systems Administrator,Contractor
E001101,BU001,Customer Service Rep,Employee
E001102,BU010,Systems Administrator,Employee
E001103,BU008,Data Engineer,Employee
E001104,BU009,Financial Advisor,Employee
E001105,BU010,Branch Manager,Employee
E001106,BU001,Network Engineer,Employee
E001107,BU001,Customer Service Rep,Employee
E001108,BU005,Branch Manager,Employee
E001109,BU004,Branch Manager,Contractor
E001110,BU001,Network Engineer,Employee
